Name,lat,lon,address,phone,URLs,description
,51.60767475,-0.69401335,HP10 9YL,0333 003 1724,,
,51.536504,-0.1920252,"53-59, Kilburn High Road, London, NW6 5SB",,,
,51.87296875,-0.40269710000000003,"Osborne Road, Luton, LU1 3HJ",+44 333 321 1282,,
,51.8767674,-0.38266374999999997,"Spittlesea Road, Luton, LU2 9NZ, GB",+44 1582 42 44 88,,
,50.9102356,-1.4075347,"Cumberland Place, Southampton",,,
,51.54845,-0.18060315,"152-156, Finchley Road, London, NW3 5HS",+44 20 7433 6666,,
,53.153559650000005,-0.2104234,"The Broadway, Woodhall Spa, LN10 6SG, GB",,,
,51.9475061,-0.49970945,"Dunstable, LU5 6HR, GB",,,
,52.2449843,-0.81089775,"Crow Lane, Northampton, NN3 9DA, GB",+44 1604786705,,
,52.02701105,-1.14989025,"20, Market Place, Brackley, NN13 7DP, GB",,,
,51.87456565,-0.38443025,"Airport Way, Luton, LU2 9LF, GB",,,
,51.8986256,-1.7140443,"A424, Burford Road, Cheltenham, GL54 1HY",,,
,51.516752350000004,-0.14399765,"5, Cavendish Square, London, GB",,,
,52.47504165,-1.9138229500000001,"200, Broad Street, Birmingham, B15 1SU",+44 121 329 7450,,
,52.4766805,-1.91129475,"245, Broad Street, Birmingham, B1 2HQ",+44 (0)121 606 9000,,
,52.26115865,0.7105476,"Mildenhall Road, Bury St Edmunds, IP32 6EH",,,
,53.8872061,-2.77068165,,,,
,51.517958300000004,-0.1684095,"12-20, Sussex Gardens, London",+44 20 7706 0846,,
,51.5180584,-0.1682265,"10, Sussex Gardens, London",+44 20 7402 2233,,
,51.517776999999995,-0.16873424999999997,"26-28, Sussex Gardens",,,
,51.51782535,-0.1686484,"24, Sussex Gardens, London, W2 1UL",+44 20 8089 8579,,
,51.5176248,-0.1689841,"34-36, Sussex Gardens",,,
,51.5176953,-0.16888530000000002,"32, Sussex Gardens",,,
,51.518113299999996,-0.16812329999999998,"6-8, Sussex Gardens",+44 20 7723 5481,,
,56.148157,-4.37018305,FK8 3RS,,,
,51.52669385,-0.13585465,"81-103, Euston Street, London, NW1 2EZ",,,
,52.070561749999996,0.44360325,,,,
,52.3934062,-1.82022795,"Dog Kennel Lane, Solihull, B90 4JG",,,
,52.92694605,-1.4630566,"Nottingham Road, Derby, DE21 6DA",,,
,52.486108900000005,-1.90795095,"77, Caroline Street, Birmingham, B3 1UG, GB",,,
,51.493289000000004,-0.12668065,"30, John Islip Street, London, SW1P 4DD",,,
,52.9241161,-1.4373247,"Nottingham Road, Derby, DE21 6LZ",,,
,50.4205336,-5.097015600000001,"Headland Road, Newquay, TR7 1EW",,,
,51.339259150000004,-0.06156955,"Addington Road, South Croydon, CR2 8YA",,,
,53.36815955,0.0033907499999999997,"149, Eastgate, Louth, LN11 9AJ, GB",,,
,51.496152949999995,-0.4482658,"Shepiston Lane, Hayes, UB3 1RW",,,
,50.8719192,-4.493805249999999,"Bude, EX23 9QY",,,
,51.7654594,-1.2603365499999999,"66a, Banbury Road, Oxford, OX2 6JP",,,
,51.770502500000006,-1.25904025,"11-13, Linton Road, Oxford, OX2 6UJ",,,
,52.7663583,-3.4524386,"Oswestry, SY10 0LY, GB",,,
,52.6356203,-1.69617325,"13-14, Aldergate, B79 7DL",+44 1827 67676,,
,50.08467535,-5.5369387,"Penzance, TR19 6PR, GB",,,
,52.6329461,-1.6972303499999999,"Lady Bank, Tamworth, B79 7NB",+44 1827 317700,,
,51.508809299999996,-0.20003435,"146-164, Notting Hill Gate",,,
,52.053548250000006,1.0371313999999998,"George Street, Ipswich, IP8 3NS, GB",+44 1473 652334,,
,51.4581923,-2.58348145,"Cabot Circus, Bristol, BS1 3EN",,,
,58.20872695,-6.38677775,"12-14, Sràid Fhrangain, Stornoway, HS1 2XB, GB",+44 1851 703250,,
,51.4928268,-0.18419905,"27-33, Harrington Gardens",+44 20 7244 5555,,
,53.4228275,-1.25377085,,,,
,53.46045895,-2.1627876500000003,"Wall Way, Manchester, M18 7LJ",,,
,54.19508435,-6.33431695,"52, Belfast Road, Newry, Down, BT34 1TR",,,
,51.4858588,-0.19928065,"47, Lillie Road, London, SW6 1UD",,,
,51.4939679,-0.1911061,"9, Knaresborough Place, London, SW5 0TP",+44 20 8275 3552,,
,51.49371635,-0.19134210000000001,"52, Hogarth Road, London, SW5 0PU, GB",+44 20 7373 6297,,
,51.49423635,-0.18987935,"147c, Cromwell Road, London, SW5 0TH, GB",+44 20 7973 1000,,
,51.49504,-0.19409765,"198, Cromwell Road",,,
,53.7440553,-0.34549485,,,,
,58.1500457,-5.2342362,,,,
,58.42394915,-4.989402800000001,,,,
,58.56836145,-4.746700499999999,,,,
,58.9633898,-3.2985548500000004,"The Pierhead, KW16 3AA",,,
,57.47304525,-4.22699785,"19, Ness Bank, Inverness, IV2 4SF",+44 1463 233065,,
,57.472768450000004,-4.22727905,"20, Ness Bank, Inverness, IV2 4SF",,,
,57.47403975,-4.2264233,"9, Ness Bank, Inverness, IV2 4SG",,,
,59.0992926,-3.0663636,"Woodwick Road, Evie, KW17 2PQ",,,
,54.65499595,-2.75807095,"Ullswater Road, Penrith, CA11 8QT",+44 1768 868111,,
,53.22363325,-1.7110756999999999,"Fennel Street, Bakewell, DE45 1QF",,,
,53.24054325,-1.7242053,"Bakewell, DE45 1NL",,,
,50.66476165,-1.1337933,"Yaverland Road, Sandown, PO36 8QS, GB",,,
,50.6741194,-1.5240133500000002,,,,
,53.47434705,-2.24041655,"Oxford Street, Manchester, M60 7HA",,,
,52.20849735,-1.6959802499999999,"Warwick Road, Stratford upon Avon, CV37 0NR",,,
,53.56461695,-0.08966155,"Saint James Square, Grimsby, DN31 1EP, GB",44 1472 359 771,,
,52.62080175,1.2863289,"6, Newmarket Road, Norwich, NR2 2LA, GB",+44 1603 624553,,
,53.55659695,-0.0906316,"53, Bargate, Grimsby, DN34 5AD, GB",+44 1472 356 068,,
,50.851772499999996,-1.0115899000000002,,,,
,50.8457931,-1.0919754,,,,
,51.57580005,-0.19730195,,,,
,51.56118225,-0.20355679999999998,,,,
,51.6916979,-4.1649382500000005,,,,
,55.85873145,-4.24969145,"52, Virginia Street, Glasgow, G1 1TY",+44 141 552 2424,,
,55.8568469,-4.2577742999999995,"80, Jamaica Street, Glasgow, G1 4QG",,,
,51.95313555,-1.9644176,"High Street, Cheltenham, GL54 5LJ",,,
,55.5989395,-2.43443325,"36-37, The Square, TD5 7HL",,,
,55.59733645,-2.4343581,"Bridge Street, TD5 7HT",,,
,55.59871425,-2.43310155,"7, Horsemarket, TD5 7HE",,,
,55.59862615,-2.43310215,,,,
,50.907247749999996,-1.3985257500000001,"New Road, Southampton, SO14 0AB",,,
,51.32514655,-1.1895863,"Tadley, RG26 5ST",+44 1182 075633,,
,51.52304425,-0.2593859,"Victoria Road, London, W3 6UP",+44 20 8896 4460,,
,50.72399785,-1.14018215,"Appley Road, Ryde, PO33 1PH, GB",,,
,52.44387945,-1.9242031499999999,"21, Serpentine Road, Birmingham, B29 7HU",,,
,53.729348900000005,-1.8676369,,,,
,52.96220405,0.6159215499999999,"Main Street, King's Lynn, PE31 8BB, GB",+44 1485 210742,,
,51.492563700000005,-0.2104867,"53, Edith Road, London, W14 0TH",,,The reception desk is at 23 Matheson Road
,55.568509399999996,-2.6492835,"The Green, St Boswells, TD6 0EW",+44 1835 822 243,,
,57.2816251,-5.7152309,"Main Street, IV40 8AB",,,
,54.737015299999996,-1.5872996000000001,"Durham, DH1 3SP",+44191 378 3780,,
,53.156361149999995,-0.2060609,"Manor Estate, Woodhall Spa, LN10 6PY, GB",,,
,55.866826700000004,-4.2762223,"140, Elderslie Street, Glasgow, G3 7AW, GB",,,
,51.2755072,1.0872677,"1, New Dover Road, Canterbury, Kent, CT1 3AS, GB",,,
,55.86220445,-4.4256973,,,,
,55.86017325,-4.4319439,,,,
,55.863040749999996,-4.4284979,,+44 371 9021612,,
,53.409965549999995,-1.4067053999999999,"Sheffield Road, Sheffield, S9 2YL",,,
,52.705486949999994,-2.7492519,"9-10, Saint Julian's Friars, Shrewsbury, SY1 1XL",,,
,57.522555249999996,-1.8154229499999999,,,,
,52.7060779,-2.748891,"49-50, Wyle Cop, Shrewsbury, SY1 1XJ",+44 1743 770345,,
,55.86710895,-4.25632155,"30, Mcphater Street, Glasgow, G4 0HW",,,
,54.25377415,-7.44482195,,,,
,55.85878115,-4.26422185,"377, Argyle Street, Glasgow, G2 8LR",+44 141 471 1111,,
,52.9566349,-1.1479293,"Milton Street, Nottingham, NG1 3PZ",+44 115 934 9700,,
,52.7420896,-1.1648515000000002,,+44 1509 415 050,,
,51.8192172,-3.01432695,"21, Monmouth Road, Abergavenny, NP7 5HF",+44 1873 859 050,,
,52.05178825,-3.28494425,,,,
,52.174848749999995,-3.4016010000000003,,,,
,51.500236099999995,-0.1795905,"190, Queen's Gate, London",,,
,51.91644375,-2.59873625,,,,
,51.9151426,-2.60231175,,,,
,51.931390300000004,-2.56130955,,,,
,50.41970025,-5.0897118500000005,"Dane Road, Newquay, TR7 1EN",,,
,50.417332,-5.07120305,"Narrowcliff, Newquay, TR7 2PQ",,,
,52.486024,-1.9117665000000001,"25;26, Frederick Street, Birmingham, B1 3HH",,,
,51.588243000000006,-3.21052875,"Caerphilly, CF83 3NL",,,
,53.765927250000004,-1.2901707,"Leeds, LS25 5LF",+44 1977 682761,,
,51.62015485,-3.9127942,SA1 8LD,,,
,54.42701825,-1.66768005,"Richmond, DL10 5EQ",,,
,54.888970400000005,-1.5601664,"Washington Services Northbound, Chester-le-Street, DH3 2SJ",+44 871 984 6270,,
,54.30423985,-1.56137095,"12, Bedale Road, Northallerton, DL7 9AY",,,
,55.231456249999994,-2.1798997,Otterburn,,,
,52.46320515,-1.86016735,"Golden Hillock Road, Birmingham, B11 2PN",,,
,53.25826445,-1.9154446,"The Square, Buxton, SK17 6BD",+44 1298 22841,,
,54.13870745,-3.20019995,"Abbey Road, LA13 0PA",,,
,53.261103250000005,-1.91542345,"Palace Road, Buxton, SK17 6AG",,,
,52.95519065,-1.157172,"44, Derby Road, Nottingham, NG1 5FT",,,
,52.600984100000005,1.2793899,"Ipswich Road, Norwich, NR4 6EP, GB",+44 1603 456431,,
,59.129309649999996,-3.0394458,"Rousay, Orkney, KW17 2PT",,,
,50.4119718,-5.10351675,"Esplanade Road, Newquay, TR7 1PS",,,
,54.993163499999994,-3.0569985500000003,,,,
,54.06202705,-2.1524209499999998,"Finkle Street, Skipton, BD23 4DB",,,
,53.261505400000004,-1.9208334,"13, Manchester Road, Buxton, SK17 6TQ",,,
,50.8227627,-1.57036105,"Brockenhurst, SO42 7RH, GB",+44 1590 624467,,
,51.9306534,-1.72248065,"The Square, Cheltenham, GL54 1AF",,,
,50.41511375,-5.0771026500000005,"7, Cliff Road, Newquey, TR7 2NE, GB",,,
,53.721349450000005,-1.8556674499999999,"42-46, Horton Street, Halifax, HX1 1QE, GB",,,
,53.724080150000006,-1.8539778,"5, Multcture Hall Road, Halifax, HX1 1SP, GB",+44 1422 368783,,
,51.021422099999995,-3.0643779,"Heron Gate Office Park, Taunton, Somerset, TA1 2LR, GB",,,
,55.6848241,-4.86278555,"Ardrossan Road, Seamill, KA23 9ND",,,
,51.93035175,-1.72414295,"The Square, Cheltenham, GL54 1AB",,,
,51.5132428,-0.10102285,,,,
,52.477817900000005,-1.9062931,"Holliday Street, Birmingham, B1 1HH",,,
,57.2580394,-2.3803069,,,,
,52.9018594,-4.06527595,"Talsarnau, LL47 6TA, GB",,,
,55.944263,-4.741652950000001,,,,
,50.7178991,-1.8720266,"Bath Road, Bournemouth, BH1 2EW",+44 8712 210204,,
,52.575288150000006,-0.2378257,"32, New Road, Peterborough, PE1 1FW",,,
,57.5925434,-3.7074972500000003,,,,
,51.017210750000004,-3.06857005,"Blackbrook Park Avenue, Taunton, Somerset, TA1 2PX, GB",,,
,51.01858125,-3.066076,"Deane Gate Avenue, Taunton, Somerset, TA1 2UA, GB",+44 1823 281600,,
,50.71637615,-1.88123745,"11-13, Kerley Road, BH2 5DW",,,
,50.71666725,-1.8815214,"Beacon Road, BH2 5DB",,,
,50.7165548,-1.88183785,"14, Priory Road, BH2 5DN",,,
,50.71779685,-1.87867925,"59, Exeter Road, BH2 5AG",,,
,55.860986749999995,-4.2644792,"116, Waterloo Street, Glasgow, G2 7DN",,,
,52.95039855,-1.1762715,"277-279, Derby Road, Nottingham, NG7 2DP",,,
,52.1269427,-0.2995681,GB,,,
,51.8709078,0.19503585,"Old Dumow Road, Bishop's Stortford, CM23 5QZ, GB",,,
,51.02693645,-3.0906701500000002,"Massingham Park, Taunton, Somerset, TA2 7RX, GB",,,
,50.920227749999995,-1.293411,,,,
,54.284699700000004,-7.54885835,"171, Inishmore Road, BT94 5NF",,,
,50.7215903,-1.87934905,"Richmond Hill, BH2 6EN",,,
,51.01877985,-3.06599205,,,,
,53.7962318,-1.5466495,"Boar Lane, Leeds, LS1 5NS",,,
,55.531744849999995,-4.6488185,"8, Crosbie Road, Troon, KA10 6HE",+44 1292 31 44 44,,
,51.8843253,-1.7585822,"Victoria Street, Cheltenham, GL54 2BX",,,
,51.901718599999995,-1.75984295,,,,
,53.313357499999995,-3.7428885000000003,"18, College Avenue, Colwyn Bay, LL28 4NT, GB",,,
,53.415958450000005,-2.6396079,"Charon Way, Warrington, WA5 7YA",,,
,50.99892465,-4.39804555,"48, The Quay, Bideford, EX39 5TF",,,
,52.9685109,-3.1698721,"Hill Street, Llangollen, LL20 8EU, GB",,,
,51.507597399999995,-2.5554049,"New Road, Bristol, BS34 8TJ",,,
,51.486478149999996,-0.19781205000000002,,,,
,51.14591195,-2.99195425,,+44 871 527 8148,,
,51.5378451,-2.39418165,"40, High Street, Chipping Sodbury, BS37 6AH",,,
,51.514363,-0.18114885,"1, Queen's Gardens",,,
,51.53369975,0.7161850999999999,"Church Road, Southend-on-Sea, SS1 2AL",,,
,51.53925595,0.7135289,"Chichester Road, SS1 2JY",,,
,53.28485925,-3.5842252500000003,"Market Street, Abergele, LL22 7AA, GB",,,
,51.387716,-2.3678661500000002,BA1 2LS,,,
,51.5800253,0.35462205,,,,
,52.9889914,-2.2236468499999997,,,,
,51.47689685,-2.7070178,"Bristol, BS20 7XG",,,
,51.49124605,-0.17203195,"9-11, Sydney Street, London, SW3 6PU",+44 20 7376 7711,,"Built in 1829 as two townhouses, the Grade II listed buildings were converted from private residences into a hotel in the 1980’s."
,55.7633576,-4.20604335,,,,
,52.516440450000005,1.01999005,"Station Road, Attleborough, NR17 2AS, GB",+44 1953 452124,,
,54.34197745,-1.4352426999999999,"72, High Street, Northallerton, DL7 8ES",,,
,55.014735900000005,-7.31245295,"15, Culmore Road, Derry, BT48 8JB",,,
,53.0874122,-1.3950109,"Alfreton, DE55 1HJ",,,
,51.0230102,-2.6596187000000002,,,,
,51.382896450000004,-2.3632234,BA1 2HH,,,
,50.872266749999994,0.00962845,"St Andrews Lane, BN7 1UW",,,
,51.5075806,0.0384017,"2, Festoon Way, London, E16 1RH",+44 20 7540 4820,,
,51.508378500000006,0.0387545,"Festoon Way, London, E16 1SJ",,,
,51.5508278,0.46678485000000003,"High Road, Stanford-le-Hope, SS17 9NR, GB",+44 333 777 3685,,
,53.3942714,-1.37364785,"Britannia Way, Rotherham, S60 5BD",,,
,51.5851876,0.46460225,"Festival Way, Basildon, SS14 3TJ, GB",+44 871 984 6008,,
,51.5836089,0.4607461,"Cranes Farm Road, Basildon, SS14 3DG",+44 371 942 9003,,
,51.58790665,0.46102730000000003,"Pipps Hill Road South, Basildon, SS14 3WB",+44 333 777 3683,,
,57.42819845,-2.3955693,,,,
,52.572546450000004,-1.9620251,"Birmingham Road, Walsall, West Midlands, WS5 3AB",,,
,51.6127357,0.2787487,,,,
,51.80283925,-4.966136799999999,"Salutation Square, SA61 2NB",+44 1437 762144,,
,55.946199899999996,-3.21065775,"152, Morrison Street, Edinburgh, EH3 8EB",,,
,50.2798289,-3.8981937,,,,
,51.6564136,-2.4342499999999996,"Bristol, GL13 9JS",,,
,50.97550475,-3.14672945,"Taunton, Somerset, TA3 7PF, GB",,,
,51.515796699999996,-0.120083,"61-65, Great Queen Street, London, WC2B 5DA",,,
,52.6132009,-1.1909225,,,,
,51.9488275,-3.394091,"Castle Square, Brecon, LD3 9DB, GB",,,
,52.90174225,-4.06258995,"Soar Road, Talsarnau, LL47 6UH, GB",+44 1766 770491,,
,50.70678395,-1.948998,,,,
,55.9467872,-3.21307185,"24-28, Torphichen Street, Edinburgh, EH3 8JB",,,
,52.75822875,-1.7072389499999998,,,,
,50.9341426,-2.9380348,"A358, Ilminster, Somerset, TA19 9PT, GB",,,
,51.74999775,-1.2428086,"102, St Clements Street, OX4 1AR",+44 1865 244691,,"17th Century Coaching Inn located five minutes walk from the centre of Oxford at the end of the High Street. Food, drink and accommodation available."
,51.3829192,-2.3667837,"Monmouth Place, BA1 2AT",+44 1225 448896,,
,51.38064435,-2.36447755,"4, James Street West, Bath, BA1 2BX, GB",+44 333 321 9326,,
,55.0144388,-2.13289715,"Front Street, Wall, Northumberland, NE46 4EE",,,
,54.9566234,-2.2595854500000003,"Haydon Bridge, Northumberland, NE47 5LU",,,
,51.45178225,-2.5930029,"King Street, Bristol, BS1 4ER",,,
,51.453201449999995,-2.5926365999999996,"5-7, Welsh Back, Bristol, BS1 4SP",,,
,51.4502351,-2.5970718,"Prince Street, Bristol, BS1 4QF",+44 117 923 0333,,
,52.2875639,-1.7803524,"289, Stratford Road, Henley-in-Arden, B95 5DH",,,
,51.0222014,-3.0727916,"Bridgwater Road, Taunton, Somerset, TA1 2DU, GB",,,
,51.45986925,-2.5893621500000004,"Bond Street, Bristol, BS1 3LE",,,
,54.963092200000006,-1.6812121,"Clasper Way, Gateshead, NE16 3BE",+44 1207 541100,,
,54.9632399,-1.6838278500000001,"Clasper Way, Gateshead, NE16 3BE",+44 871 984 6283,,
,52.803894299999996,-4.71221585,LL53 8BE,,,
,52.8041346,-4.7120823000000005,LL53 8BE,,,
,53.08846105,-1.76652285,"Buxton Road, Ashbourne, DE6 1NJ, GB",+44 1335 310391,,
,52.6267579,1.3437507499999999,"89, Yarmouth Road, Norwich, NR7 0HH, GB",+44 1603 434471,,
,55.08403655,-4.98842635,,,,
,51.31733155,-2.47241555,BA2 0QF,,,
,52.6288032,1.3737425,"Old Chapel Way, Norwich, GB",,,
,55.9462113,-3.2229358,"90, Haymarket Terrace, Edinburgh, EH12 5LQ",,,
,52.89042485,-4.0572156,"Talsarnau, LL47 6YA, GB",+44 1766 780200,,
,52.97110214999999,-1.1526980999999998,"312, Mansfield Road, Nottingham, NG5 2EF",,,
,51.5276839,-0.12897465,"1, Duke's Road, London, WC1H 9PJ",,,
,55.314220500000005,-4.8286658,,,,
,51.64102495,-3.30826665,,+44 1443 742 050,,
,51.4559776,-2.5945286,"37-38, Broad Street, Bristol, BS1 2EQ",+441173459401,,
,51.45547325,-2.5931346,"Broad Street, Bristol, BS1 2EL",+44 117 929 1645,,
,51.454835849999995,-2.5939458,"49-55, Corn Street, Bristol, BS1 1HT",,,
,53.6922842,-1.7429623,"Wakefield Road, Brighouse, HD6 4HA, GB",,,
,52.9072755,-1.85435185,"Derby Road, ST14 5AA",,,
,51.858757,1.10274155,"Colchester Road, Weeley, CO16 9AD",,,
,52.317398499999996,-0.03178345,"Holywell Front, St Ives, PE27 4TG",,,
,54.3599804,-2.9204266,"Kendal Road, Bowness-on-Windermere, LA23 3EP",,,
,51.45160345,-2.5851627,"Temple Way, Bristol, BS1 6BF",+44 117 925 1001,,
,51.44828065,-2.58766895,"Redcliffe Way, Bristol, BS1 6NJ, GB",+44 1179 260041,,
,52.9899542,-2.1357888000000003,"545, King Street, ST3 1HD",,,
,50.8243483,-1.5752197,,,,
,53.9655383,-2.0428838000000002,"Gargrave Road, Skipton, BD23 1UD",+44 871 984 6177,,
,52.1124853,-2.32990035,"14, Worcester Road, Great Malvern, Worcestershire, WR14 4QS",,,
,55.2132764,-4.2643742,A713 Galloway Tourist Route,+44 1644460602,,
,53.8029604,-0.3722412,"Beverley Road, Hull, HU6 0AJ",,,
,50.838671649999995,-1.58164005,,+441590623467,,
,52.186323200000004,-2.2221908,"Severn Street, Worcester, WR1 2NF",,,
,52.6818298,-2.76239045,"Hereford Road, Bayston Hill, SY3 0DA, GB",,,
,52.849184199999996,-3.02602955,,,,
,53.33673845,0.2688214,"Queens Park Close, Mablethorpe, LN12 2AS, GB",,,
,51.0930988,-3.0147693,"87, Fore Street, Bridgwater, Somerset, TA6 6QA, GB",+44 1278 662 255,,
,53.3413579,-1.5320855500000001,,,,
,53.37172235,-1.50586645,"Endcliffe Vale Road, Sheffield, S10 3ER",,,
,53.36948595,-1.47151235,"Bramall Lane, Sheffield, S2 4SU",+44 114 321 4100,,
,51.35528345,-2.7426492,"Bridgwater Road, Bristol, BS40 5RB",,,
,53.7936754,-1.54734285,"Neville Street, Leeds, LS1 4BX, GB",+44 113 2442000,,
,52.38059765,-2.00843025,"Rose Hill, Birmingham, B45 8RT",+441214533502,,
,53.958323199999995,-1.08526455,"North Street, York, YO1 6JF",,,
,51.244607599999995,-2.2912490500000002,"Jenson Avenue, Frome, BA11 2LD, GB",,,
,57.57146835,-4.5724234,,+44 1997 421 487,,
,51.50123315,-0.18604015000000002,"15-16, Prince of Wales Terrace",+44 20 7937 2345,,
,51.5019439,-0.1866814,"1, Kensington Court",,,
,51.5021108,-0.18794705,"9, Kensington High Street",+44 20 7937 8961,,
,57.2698871,-2.1938392,"Oldmeldrum Road, AB21 0QD, GB",,,
,56.468323749999996,-5.70165635,,,,
,56.00053425,-3.7966069,"1, Arnothill, Falkirk, FK1 5RY",+44 1324 628 331,,
,53.8386069,-2.4808336,,,,
,51.88143855,-5.2653190500000004,"Cross Square, SA62 6SP",+44 1437 720387,,
,51.5027357,-0.18823060000000003,"2-24, Kensington High Street, London, W8 4PT",,,
,51.512984,-0.31002569999999996,"22-24, Uxbridge Road, London, W5 2RJ",+44 871 527 9368,,
,52.3806114,-0.7308526,"A14 Westbound, Kettering, NN14 1RW, GB",,,
,52.3319697,-0.25222515,,,,
,52.2935948,-0.0599701,"A14 East, Huntingdon, PE28 9HY, GB",,,
,51.9447659,1.07887355,"High Street, Mistley, CO11 1HE",,,
,52.57438195,-0.2428167,"Westgate, Peterborough, PE1 1RB, GB",,,
,51.4811373,-0.18908185,,,,
,57.3360743,-2.31422865,,,,
,51.45067555,-2.60455745,"Anchor Road, Bristol, BS1 5TT",,,
,51.45006295,-2.60175965,"Explore Lane, Bristol, BS1 5TY",,,
,50.6235593,-1.1763034,"8, Luccombe Road, Shanklin, PO37 6RL, GB",,,
,52.126202199999994,0.22384335,"Fourwentways Services, Cambridge, CB21 6AP",,,
,53.0847538,-3.7941883499999998,"Betws-y-coed, LL24 0SG, GB",,,
,51.00802455,-2.19756865,"Bleke Street, SP7 8AW",+44 1747 853717,,
,52.2049619,-1.7312709,"Bishopton Lane, Stratford-upon-Avon, CV37 9QY",,,
,52.96161695,-1.51585345,"Kedleston Road, Derby, DE22 5JD",,,
,50.6241265,-1.17588345,"Popham Road, Shanklin, PO37 6RG, GB",,,
,50.62589615,-1.1756060000000002,"10, Popham Road, Shanklin, PO37 6RG, GB",,,
,50.62818915,-1.17440435,"5, Queen's Road, Shanklin, PO37 6AN, GB",,,
,50.6313125,-1.17304835,"16, Crescent Road, Shanklin, PO37 6DJ, GB",,,
,55.03579715,-1.713143,"Ponteland Road, Newcastle upon Tyne, NE20 9DB",,,
,57.12385625,-2.15711305,"North Deeside Road, Aberdeen, AB15 9YA",,,
,51.9965284,-0.71218985,"40, Penn Road, Milton Keynes, MK2 2AU, GB",,,
,52.012535799999995,-0.6458053500000001,"13, Russell Street, Milton Keynes, MK17 8NU, GB",,,
,50.718565350000006,-1.1284763,"Oakhill Road, Seaview, PO33 1PT, GB",,,
,55.9495574,-3.20748355,"4, Princes Street, Edinburgh, EH1 2AB",+44 131 222 8888,,
,51.502223650000005,-0.16001685,"66, Knightsbridge, London, SW1X 7LA, GB",,,
,51.51221945,-0.2034415,"22, Stanley Gardens",+44 20 7727 2777,,
,55.86800655,-3.0931514499999997,,,,
,52.39699025,-1.43195015,,,,
,52.39504565,-1.433113,"Brandon Road, Coventry",,,
,52.258522,-0.031058750000000003,,,,
,51.54245375,-0.006973200000000001,"Montfichet Road, London, E20 1GL",,,
,51.5564429,-1.81503255,"Great Western Way, Swindon, SN5 7XG",+44 179 351 47 77,,
,52.27772695,0.16728935,,,,
,51.1272709,-3.00777725,,,,
,53.2225564,-4.166296750000001,"Mona Road, Porthaethwy / Menai Bridge, LL59 5EA",,,
,52.57077475,1.28286525,"Ipswich Road, Norwich, NR14 8PQ, GB",+44 1508 470444,,
,52.66421365,1.34123975,"Wroxham Road, Norwich, NR7 8RP, GB",,,
,51.28719795,0.4904366,,,,
,55.85879625,-4.268020549999999,"27, Washington Street, Glasgow, G3 8AZ",,,
,57.521755,-5.6513779500000005,,,,
,51.419224549999996,-0.4225112,"68, Staines Road West, Sunbury-on-Thames, Surrey, TW16 7AH, GB",,,
,54.97070465,-1.6003751,"104, Quayside, Newcastle upon Tyne, NE1 3DX",+44 191 389 8627,,
,51.400138549999994,-2.8408616999999996,,,,
,53.4797585,-2.23762565,"Portland Street, Manchester, M1 4PH",,,
,53.9742157,-1.89419335,"Skipton, BD23 6AJ",,,
,51.52848405,-0.1283307,"100-110, Euston Road, London, NW1 2AJ",,,
,52.458123,-1.9089024,"Bristol Road, Birmingham, B5 7UB",,,
,52.46293255,-1.9963646499999999,,,,
,56.31891225,-3.0267562999999997,,,,
,51.1271358,-3.0033618,"21-25, St Mary Street, Bridgwater, Somerset, TA6 3LX, GB",+44 1278 422093,,
,52.2762688,-1.5525003499999999,"Olympus Avenue, CV34 6RJ",,,
,57.179091299999996,-2.1799185999999997,"Inverurie Road, Aberdeen, AB21 9BB",,,
,54.913506049999995,-1.61000595,"Greenford Lane, Gateshead, NE11 0ER",+44 191 487 6023,,
,51.5440262,-0.009101000000000001,"9, International Square, London, E20 1EE",,,
,52.6531418,1.2676283000000002,"121-131, Boundary Road, Norwich, NR3 2BA, GB",+44 1603 400466,,
,50.146028349999995,-5.06914285,"7, Stracey Road, Falmouth, TR11 4NB, GB",+44 1326 312707,,
,55.850113199999996,-4.3038495,"485, Paisley Road West, G51 1RG",,,
,50.9053413,-3.4755037499999997,"Blundells Road, Tiverton, EX16 4DB",,,
,54.9431321,-1.6230082499999998,"Kingsway North, Gateshead, NE11 0NU",+44 871 527 8794,,
,51.12729935,-3.00499505,"45-51, St Mary Street, Bridgwater, Somerset, TA6 3EQ, GB",,,
,51.788079749999994,1.1552228,"5, Marine Parade East, Clacton-on-Sea, CO15 1PS",,,
,51.78826825,1.1551732000000001,"1, Clacton-on-Sea, CO15 1PR",,,
,51.7884982,1.1562804,"3, Beach Road, Clacton-on-Sea, CO15 1UG",,,
,51.78824195,1.1557539000000001,"2-4, Clacton-on-Sea, CO15 1PR",,,
,51.7880777,1.1558595,"7-9, Marine Parade East, Clacton-on-Sea, CO15 1PS",,,
,51.788101600000005,1.15616155,"11-13, Marine Parade East, Clacton-on-Sea, CO15 1PS",,,
,50.730976749999996,-1.15575045,"Esplanade, Ryde, PO33 1JA, GB",,,
,51.8984409,-2.08266395,"Parabola Lane, Cheltenham, GL50 3AH",+44 1242 370584,,
,51.56148415,-1.7799974,"Princes Street, Swindon, SN1 2DF",,,
,51.92952785,-1.72472135,"Fosse Way, Cheltenham, GL54 1HQ",,,
,53.95984675,-1.0751079,"York, YO1 7NE",,,
,52.0190952,-1.9823142,"Evesham, WR11 7TS",,,
,52.57879245,-1.9713897,WS1 2NG,,,
