orig_index,text,lat,long
32508,"The Old Inn, Higher Town Malborough Near SalcombeMalborough, South Hams, South West, TQ73RL",50.244172,-3.812507
37493,"Avon Hotel, 50 Norfolk Square Hyde ParkLondon, Westminster, W21RT",51.51661,-0.17267
1318,"The Market Hotel, 3 Market Square Alton, East Hampshire, South East, GU341HD",51.14853,-0.97881
66747,"Travelodge Reading Whitley, Basingstoke Road, 387 READING, South East, RG20JE",51.42936,-0.968018
644,"Marine Studios, 46 Marine Terrace, Ceredigion, SY232BX",52.41828,-4.08406
6113,"The Oakland Guest House, 61 Holmfield Road Blackpool, North West, FY29RU",53.83661671,-3.05217415
31373,"The Malvern Guesthouse & Blues Grill, 29 Eastern Esplanade Cliftonville Margate, Thanet, South East, CT92HL",51.390804,1.398042
6098,"The Dudley Hotel, 3 Alexandra Road  Blackpool, North West, FY16BU",53.80109,-3.05425
60875,"Stone House Hotel a Bespoke Hotel, Stafford Road StoneStaffordshire, West Midlands, ST150BQ",52.88956,-2.14111
23563,"Hotel Express, Cuthbert Street Newcastle Upon TyneTyne And Wear, Gateshead, North East, NE81AF",54.956053,-1.614364
43728,"Macdonald Elmers Court Hotel, South Baddesley Road LymingtonHampshire, New Forest, South East, SO415ZB",50.75902,-1.52466
6325,"Myrtle House, 25 Albert Road, Blackpool, North West, FY14TA",53.81481,-3.05271
33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",53.788,-3.05707
46875,"Beamish Park Hotel, Beamish Burn Road Marley Hill Marley HillNewcastle-upon-Tyne, County Durham, North East, NE165EG",54.900554,-1.67812
37197,"Abc Hyde Park Hotel, 121 Sussex Gardens Paddington LondonWestminster, W22RU",51.51552,-0.171683
12870,"Hotel Mj, 76-77 kingsway Cleethorpes, North East Lincolnshire, Yorkshire and The Humber, DN350AB",53.553179,-0.019601
17289,"The Pennington Hotel & Inn at Ravenglass, Main Street Ravenglass, Cumberland, North West, CA181SQ",54.35513,-3.4106
30401,"Melville Hall Hotel and Utopia Spa, Melville Street Sandown Isle of Wight, South East, PO369DH",50.654118,-1.161019
5875,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT",53.7854,-3.05583
36631,"Min y Don Guesthouse, North Parade Llandudno, GwyneddConwy, LL302LP",53.3274,-3.83135
37269,"London Hotel Paddington, 32 Sussex Gardens Westminster BoroughLondon, W21UL",51.517609,-0.168736
26931,"Harrow, Pinner Road, dic-22 HARROW, London, HA14HZ",51.58112,-0.342837
19817,"Premier Inn Dover East, Jubilee Way Guston Wood Guston WoodDover Kent, South East, CT155FD",51.14573,1.32861
37142,"Kingsway Park, 139 Sussex Gardens Paddington Hyde ParkLondon, Westminster, W22RX",51.515099,-0.172437
33826,"The Verdo, 50 Osborne Road Blackpool, North West, FY41HQ",53.79449,-3.05225
4872,"Almond Tree Hotel, 1 Murdock Road BicesterOxon, Cherwell, South East, OX264PP",51.900987,-1.140272
500,"Old Aberlady Inn, West Main Street Aberlady East Lothian, EH320RF",56.00932,-2.85938
36628,"Hydro Hotel, Neville Crescent Llandudno, Conwy, LL301AT",53.32244,-3.81997
13038,"Best Western Rose & Crown Hotel, East Street ColchesterEssex, East of England, CO12TZ",51.890938,0.917781
6071,"The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF",53.81502573,-3.049296141
33533,"The Crosby Hotel, 59 Clifton Drive Blackpool, North West, FY41NT",53.78587,-3.0559
37557,"Travelodge London Enfield, 1 Lumina Way Great Cambridge RoadEnfield, London, EN11FS",51.64476,-0.05965
21207,"Jurys Inn Edinburgh, 43 Jeffrey Street  Edinburgh, City of Edinburgh, EH11DH",55.951298,-3.185957
23555,"Premier Inn Newcastle, Derwent Haugh Road SwalwellGatesheadTyne and Wear, North East, NE163BL",54.96143,-1.68719
34112,"Richley Hotel, 59 Hornby Road, Blackpool, North West, FY14QJ",53.81396,-3.04886
12022,"Best Western Plus Pinewood on Wilmslow Hotel Cheshire, 180 Wilmslow Road Handforth HandforthWilmslow, Cheshire East, North West, SK93LF",53.353825,-2.216793
30032,"Novotel Ipswich, Greyfriars Road Ipswich, East of England, IP11UP",52.05336,1.15233
36632,"Wildings Hotel, 14 North Parade Llandudno, Conwy, LL302LP",53.32676,-3.83128
18480,"Mill End Hotel, Chagford ChagfordDevon, West Devon, South West, TQ138JN",50.68878,-3.82374
37553,"Plaza on the River, 18 Albert Embankment London, Lambeth, SE17TJ",51.491631,-0.12167
38870,"Roseview Alexandra Palace Hotel, 2 Queens Avenue Muswell Hill Alexandra Palace Near East Finchley Muswell HillLondon, Haringey, N103NR",51.591461,-0.143634
29545,"Norton House Hotel & Spa, Ingliston Edinburgh, City of Edinburgh, EH288LX",55.932358,-3.384151
27845,"Holly House Bed & Breakfast, 23 Aylestone Hill Hereford, Herefordshire, County of, West Midlands, HR11HR",52.060853,-2.703558
5686,"The Alpha Guest Accommodation, King Edward Avenue, 9 BLACKPOOL, North West, FY29TD",53.83519,-3.053207
58437,"Holiday Inn Express Bridgwater M5, Market Way, Bridgwater, , United Kingdom, Somerset, South West, TA66DF",51.100983,-2.999427
9747,"The Bull Inn, The Street Barton Mills Barton MillsMildenhall Bury St Edmunds, West Suffolk, East of England, IP286AA",52.33519,0.5307
33939,"The Aspire, 51 Albert Road Blackpool, North West, FY14TA",53.81539,-3.05081
18324,"Derby Station Hotel - Sure Hotel Collection by Best Western, Midland Road DerbyDerbyshire, East Midlands, DE12SL",52.915573,-1.465151
8246,"Hotel Una, 55/56 Regency Square Brighton, Brighton and Hove, South East, BN12FF",50.82272,-0.14979
37688,"Hotel Xenia Autograph Collection, 160 Cromwell Road Kensington South KensingtonLondon, Kensington and Chelsea, SW50TL",51.494686,-0.189944
33269,"The Grosvenor View Guest house, King Edward Avenue, 7 BLACKPOOL, North West, FY29TD",53.83517,-3.053352
35958,"Novotel Liverpool Centre, 40 Hanover Street Liverpool, North West, L14LN",53.4032,-2.98446
53330,"Sir Alfred Munnings Hotel, The Street MendhamSuffolk, Mid Suffolk, East of England, IP200NH",52.397501,1.336231
24874,"The Trotwood Guest House, North Drive, Great Yarmouth, East of England, NR301ED",52.61183,1.73727
37620,"Comfort Inn London Westminster, 39 Belgrave Road Victoria London, Westminster, SW1V2BB",51.49084473,-0.139183998
46761,"Donard Hotel, 29 Main Street NewcastleCounty Down Northern Ireland, Newry, Mourne and Down, BT330AD",54.214247,-5.888507
36182,"Lock And Key Hotel, 15-17 Duke Street Liverpool, North West, L15AP",53.402362,-2.983253
3065,"Banbury M40, J11 hotel, Stroud Park Ermont Way  Banbury, Cherwell, South East, OX164AE",52.07147,-1.317
813,"The Wentworth Hotel, Wentworth Road AldeburghSuffolk, East Suffolk, East of England, IP155BD",52.156396,1.60288
43515,"The Feathers Hotel, 31 Bull Ring Ludlow Shropshire, West Midlands, SY81AA",52.368754,-2.717482
10392,"Premier Inn Cambridge North, Huntingdon Road GirtonCambridgeshire, East of England, CB30DL",52.22222,0.09386
24460,"Leapark Hotel, 130 Bo'ness Road Grangemouth Grangemouth, Falkirk, FK39BX",56.01753,-3.71186
37166,"Beverley City, 142 Sussex Gardens London, Westminster, W21UB",51.51546,-0.17288
39402,"Hart Shoreditch Hotel London, Curio Collection by Hilton, 61 - 67 Great Eastern St, Hackney, Hackney, London  , United Kingdom, EC2A3HU",51.5249,-0.08146
2291,"Homelea Cottage, 108 Wincheap, Canterbury, South East, CT13RS",51.27333,1.07081
37165,"The Nayland, 132-134 Sussex Gardens London, Westminster, W21UB",51.515368,-0.171928
28823,"Homestay Hotel, Bulstrode Road Hounslow Middlesex 2 HounslowMiddlesex, London, TW33AT",51.46972,-0.367674
5654,"Number 42, King Edward Ave Blackpool, North West, FY29TA",53.83547,-3.05135
36669,"Lawton Court Hotel, 11-13 North Parade Llandudno, Conwy, LL302LP",53.32667,-3.83129
24802,"Royal Hotel, 4 Marine Parade Great YarmouthNorfolk, East of England, NR303AE",52.60104,1.73589
26249,"Belmont Apartment, Gwynedd, LL537EE",52.82188,-4.50671
33646,"Delamere Hotel, 27 Hornby Road, Blackpool, North West, FY14QG",53.81544,-3.04746
21251,"ibis Styles Edinburgh Centre St Andrew Square, 19 St Andrew Square Edinburgh, City of Edinburgh, EH21AU",55.95441,-3.194348
62588,"The Close Hotel, 8 Long Street Tetbury, Cotswold, South West, GL88AQ",51.63715,-2.159911
8213,"Hotel Pelirocco, 10 Regency Square Brighton, Brighton and Hove, South East, BN12FG",50.822569,-0.150821
23775,"Craigag Lodge, Glenfinnan, Highland, PH374LT",56.86304065,-5.409108409
17632,"Wayfarers Independent Hostel, 19 Brunswick Square PenrithCumbria, Westmorland and Furness, North West, CA117LR",54.66627,-2.756724
12504,"The Bantam Tea Rooms & Guest House, High Street Chipping Campden, Cotswold, South West, GL556HB",52.05109,-1.7798
33980,"Sea Dreams Hotel, 2-4 Clifton Drive Blackpool, North West, FY41ND",53.78779,-3.05715
5874,"The World Hotel, 1 Lansdowne Place  Blackpool, North West, FY11SB",53.82368088,-3.054990053
5840,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",53.81573,-3.05019
33313,"Hazelwood Guest House, 63-65 Palatine Road Blackpool, North West, FY14BX",53.81291,-3.04574
31718,"Dale Head Hall Lakeside Hotel, Thirlmere KeswickCumbria, Cumberland, North West, CA124TN",54.548561,-3.062351
5721,"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG",53.835765,-3.054757
33532,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT",53.7854,-3.05583
36187,"The Vines, 81 Lime Street Liverpool, North West, L11JQ",53.40646,-2.97883
59349,"The Highlands Inn, 1 Boscobel Road St. Leonards-on-SeaEast Sussex, Hastings, South East, TN380LU",50.85175,0.54865
8201,"Jurys Inn Brighton Waterfront, Kings Road  Brighton, Brighton and Hove, South East, BN12GS",50.81995,-0.140913
13775,"The Glendeveor, 25 Mount Wise Newquay, Cornwall, South West, TR72BQ",50.41216,-5.08073
21664,"Riverside Hotel, 2 North Station Rd ColchesterEssex, East of England, CO11RB",51.89407,0.89583
5717,"Best Western Carlton Hotel, 282-286 North Promenade BlackpoolLancashire, North West, FY12EZ",53.82542,-3.05484
17332,"The Sleepwell Inn, Washington Street Workington, Cumberland, North West, CA143AX",54.64174,-3.54354
212,"Crown Street Apartments, 179 Crown Street, Aberdeen City, AB116JA",57.14256,-2.10172
12876,"Best Western Walton Park Hotel, Wellington Terrace ClevedonNorth Somerset, South West, BS217BL",51.448475,-2.855143
12804,"The Melrose, 53 Marine Parade East Clacton-on-SeaEssex, Tendring, East of England, CO156AD",51.789125,1.15909
31644,"Lower Pantiles Apartment, 25A The Pantiles, Tunbridge Wells, South East, TN25TD",51.1262,0.25835
21023,"Holiday Inn Express Edinburgh Waterfront, Britannia Way/Ocean Drive Leith Edinburgh, City of Edinburgh, EH66JJ",55.979115,-3.179226
48469,"Hotel Wroxham, The Bridge Wroxham WroxhamNorwichNorfolk, North Norfolk, East of England, NR128AJ",52.711455,1.409868
56884,"Serena Court Hotel, 43 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EQ",53.138995,0.342534
21141,"ibis Edinburgh Centre Royal Mile Hunter Square, 6 Hunter Square Off Royal MileEdinburgh, City of Edinburgh, EH11QW",55.94964,-3.187815
20858,"Atlanta Guesthouse, 10 Royal Parade EastbourneEast Sussex, South East, BN227AR",50.770757,0.295989
17150,"The Melbreak Country Hotel, Winscales Road Great Clifton Great CliftonWorkingtonCumbria, Cumberland, North West, CA141XS",54.64455,-3.4743
21639,"Esplanade Hotel, 27-29 Marine Parade East Clacton on Sea, Tendring, East of England, CO151UU",51.78851,1.157472
5120,"Crowne Plaza Birmingham City, Central Square Birmingham, West Midlands, B11HH",52.47779,-1.905993
6060,"The Hollingdales Hotel, 37-39 Tyldesley Road BlackpoolLancashire, North West, FY15DH",53.80771,-3.05433
32662,"Osprey Hotel, Ruthven Road Kingussie, Highland, PH211EN",57.07881643,-4.052948938
51214,"Grampian Hotel, 37 York Place Perth Scotland, Perth and Kinross, PH28EH",56.395694,-3.439428
48453,"Travelodge Norwich Central, 14 Queens Road NorwichNorfolk, East of England, NR13PR",52.62373,1.29185
33755,"Lyndene Hotel, 303-315 Promenade BlackpoolLancashire, North West, FY16AN",53.80377,-3.05486
18556,"Langstone Cliff Hotel, Mount Pleasant Road Dawlish Warren Dawlish WarrenDawlishDevon, Teignbridge, South West, EX70NA",50.59553,-3.44745
30496,"The Lorron, 90 Sandown Road Isle Of Wight Sandown, South East, PO369JX",50.64357,-1.16873
38274,"Euro Hotel Hammersmith, 31 Shepherds Bush Road Hammersmith HammersmithLondon, Hammersmith and Fulham, W67LX",51.501174,-0.221866
32958,"Cottons, Manchester Road Knutsford Cheshire, Cheshire East, North West, WA160SU",53.319633,-2.39215
45382,"Castle Hotel, Castle St Merthyr Tydfil, CF478BG",51.74694,-3.37939
20486,"Seaham Hall and Serenity Spa, Lord Byrons Walk Seaham County Durham, North East, SR77AG",54.84752,-1.3575
27509,"Highley Manor, Crawley Lane Haywards Heath, Mid Sussex, South East, RH176LA",51.071707,-0.143721
27318,"Mansfield House Hotel, Weensland Road HawickScottish Borders, TD98LB",55.4314,-2.763228
8800,"Apartment in Prime Clifton Location, St Paul's Rd, Bristol, City of, South West, BS81LR",51.459286,-2.610177
47224,"Clayhanger Guest House 40 42 King Street Newcastle Under LymeStaffordshire, Newcastle-under-Lyme, West Midlands, ST51HX",53.014,-2.21932
33614,"Kings Court, 34 King Edward Avenue Blackpool, North West, FY29TA",53.83536,-3.05174
25286,"Bryn Mair House, Dolgellau Gwynedd, LL401SR",52.74114,-3.88833
51668,"Future Inn Plymouth, 1 William Prance Road Plymouth International Business ParkPlymouth, South West, PL65ZD",50.414055,-4.125469
31917,"Loft 10, Royal Oak House Station Street, Cumberland, North West, CA125HE",54.60065,-3.13616
31771,"Goodwin House, 29 Southey Street Keswick, Cumberland, North West, CA124EE",54.59918,-3.13331
38722,"Hyde Park Radnor Hotel, 7-9 Sussex Place London London, Westminster, W22SX",51.51445,-0.17258
24470,"Allington Manor, The Old Manor House, Allington Near GranthamLincolnshire, South Kesteven, East Midlands, NG322DH",52.951978,-0.72748
43812,"The Bath Hotel, Lynmouth Street LynmouthNorth Devon, South West, EX356EL",51.23045,-3.83104
32870,"The Storehouse Restaurant with Rooms, Bridge Street WyndKirkwallOrkney, Orkney Islands, KW151JD",58.98365,-2.95688
22334,"The Royal Duchy Hotel, Cliff Road Falmouth Cornwall, South West, TR114NX",50.147404,-5.059329
64960,"Bella Vista Hotel, 19 Upper Church Rd Weston-super-MareSomerset, North Somerset, South West, BS232DX",51.353348,-2.986543
8259,"Colson House, 17 Upper Rock Gardens BrightonEast Sussex, Brighton and Hove, South East, BN21QE",50.82112,-0.12998
4223,"House Hotel Belfast, 59-63 Botanic Avenue Belfast, BT71JL",54.58742,-5.93302
43607,"Premier Inn Dunstable Luton, 350 Luton Road  Dunstable Bedfordshire DunstableBedfordshire, Central Bedfordshire, East of England, LU54LL",51.891289,-0.4863
33953,"Four Rooms Blackpool B&B, 60 Reads Avenue Blackpool, North West, FY14DE",53.81356,-3.04633
12855,"Jedburgh Guest House, 26 Albert Road Cleethorpes North East Lincolnshire, Yorkshire and The Humber, DN358LX",53.5589,-0.02885
37766,"St Martins Lane, 45 St Martin's Lane London, Westminster, WC2N4HX",51.51042635,-0.126264647
1119,"Holnicote House, Park Street Minehead, Somerset, South West, TA248TJ",51.206014,-3.561911
64320,"The Grove House Hotel, Grove Road WallaseyMerseyside, Wirral, North West, CH453HF",53.429567,-3.063718
5661,"Barrons Hotel, 58-60 Hornby Road Blackpool, North West, FY14QJ",53.81417,-3.04889
28790,"Wimblehurst Hotel, 6 Wimblehurst Road HorshamWest Sussex, South East, RH122ED",51.072802,-0.326055
8023,"Chatley Court, 54-56 Windsor Crescent Bridlington, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",54.08218,-0.19628
31456,"Yarrow Hotel, Ramsgate Road Broadstairs, Thanet, South East, CT101PN",51.354316,1.434933
34929,"Park View House Hotel Guest House, 14 Hermitage Place Edinburgh, City of Edinburgh, EH68AF",55.969122,-3.165631
12809,"Esplanade Hotel, 27-29 Marine Parade East Clacton on Sea, Tendring, East of England, CO151UU",51.78851,1.157472
33218,"Lichfield Hotel, 243 Promenade Blackpool, North West, FY16AH",53.8063,-3.05511
7987,"Edelweiss Guest House, Windsor Crescent, 86/88 BRIDLINGTON, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA",54.08227,-0.196453
5115,"Hampton by Hilton Birmingham Broad Street, 200 Broad Street Cumberland House Birmingham, West Midlands, B151SU",52.47518,-1.914154
35049,"Stylish Penthouse Suite, 8 25 Western Harbour Midway Leith, City of Edinburgh, EH66PT",55.986217,-3.189666
38066,"The Mitre Hotel, Hampton Court Road Surrey Hampton CourtSurrey, Richmond upon Thames, London, KT89BN",51.404301,-0.342065
56874,"County Hotel Skegness, North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB",53.14629,0.34544
5329,"Premier Inn Coventry South A45, Kenpas Highway Coventry, West Midlands, CV36PB",52.37929473,-1.517335027
37462,"The Chamberlain Hotel, 130-135 Minories London, City of London, EC3N1NU",51.51224,-0.07566
35920,"Best Western Royal Clifton Hotel & Spa, The Promenade Southport SouthportLiverpool CoastMerseyside, Sefton, North West, PR81RB",53.6472,-3.011122
37708,"Park Grand Paddington Court, 27 Devonshire Terrace Paddington Paddingto London, NW23DP",51.513543,-0.179775
33515,"The Alondra Hotel, 15 Hornby Road Blackpool, North West, FY14QG",53.81375,-3.05119
7083,"The Claremont, 89 St. Michael's Road  Bournemouth, Bournemouth, Christchurch and Poole, South West, BH25DR",50.717528,-1.883809
5772,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",53.787313,-3.056204
60484,"The William Cecil, High Street St Martins StamfordLincolnshire, South Kesteven, East Midlands, PE92LJ",52.646595,-0.475996
733,"Travelodge Cambridge Fourwentways, A11 Fourwentways Abington Cambridge, South Cambridgeshire, East of England, CB216AP",52.12678146,0.222304001
27124,"The Comet London Hatfield, St Albans Road West HatfieldHerts, Welwyn Hatfield, East of England, AL109RH",51.760743,-0.244485
38385,"Savoro Restaurant With Rooms, 206 High Street Hadley GreenBarnet, London, EN55SZ",51.65694,-0.2013
46902,"Premier Inn Newcastle Gosforth Cramlington, Moor Farm Roundabout Off Front Street Annitsford  Cramlington Tyne & Wear Off Front StreetMoorfarm Industrial EstateNewcastle upon Tyne, Northumberland, North East, NE237QA",55.0651,-1.58148
11751,"Chestnut B&B, High Street Bourton-on-the-Water, Cotswold, South West, GL542AN",51.884531,-1.757673
12146,"Premier Inn Chester Central North, 76 Liverpool Road Chester ChesterCheshire, Cheshire West and Chester, North West, CH21AU",53.208412,-2.894522
43914,"HY Hotel Lytham St Annes  BW Premier Collection, 318-328 Clifton Drive North Lytham St. Annes, Fylde, North West, FY82PB",53.751972,-3.035085
36683,"Arvon House, 18 Arvon Avenue Llandudno, Conwy, LL302DY",53.32577,-3.83436
36595,"Lynton House, 80 Church Walks Llandudno Conwy, LL302HD",53.32761,-3.83216
