orig_indexA,orig_indexB,duplicate_prob,pred_label,true_label,pred_string,true_string,distance_m,addressA,addressB
6169,2436,0.8369367122650146,1,0,duplicate,non-duplicate,36.48134218998946,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2437,0.8413462042808533,1,0,duplicate,non-duplicate,30.603634963371324,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2431,0.8287948966026306,1,0,duplicate,non-duplicate,95.02370272438822,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2430,0.8265736103057861,1,0,duplicate,non-duplicate,106.63658494070344,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2432,0.8289168477058411,1,0,duplicate,non-duplicate,61.29275368712354,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2433,0.8548803925514221,1,0,duplicate,non-duplicate,54.01859962283056,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6169,2442,0.8277081847190857,1,0,duplicate,non-duplicate,11.001421348399283,"Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
5813,6074,0.7447763085365295,1,0,duplicate,non-duplicate,77.169270695648,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Carlton, 64 Albert Road Blackpool, North West, FY14PR"
5813,33354,0.7590959072113037,1,0,duplicate,non-duplicate,57.78580944330212,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","La Tour, 92 94 Albert Road Blackpool, North West, FY14PR"
5813,33760,0.7447763085365295,1,0,duplicate,non-duplicate,77.169270695648,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Carlton, 64 Albert Road Blackpool, North West, FY14PR"
5813,34009,0.7803041338920593,1,0,duplicate,non-duplicate,56.9209867424394,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
5813,6263,0.7803041338920593,1,0,duplicate,non-duplicate,56.9209867424394,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
5813,2415,0.7348216772079468,1,0,duplicate,non-duplicate,57.948273268245686,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2407,0.7071285247802734,1,0,duplicate,non-duplicate,42.50538005864929,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2414,0.7722798585891724,1,0,duplicate,non-duplicate,41.80518469485615,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2410,0.8543248772621155,1,0,duplicate,non-duplicate,15.87115805975985,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2405,0.7398605346679688,1,0,duplicate,non-duplicate,61.94918342554372,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2408,0.7167932391166687,1,0,duplicate,non-duplicate,30.954225816391432,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2403,0.7519860863685608,1,0,duplicate,non-duplicate,88.7267778742538,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2406,0.7051840424537659,1,0,duplicate,non-duplicate,47.53279802633909,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2402,0.7379679679870605,1,0,duplicate,non-duplicate,138.3331890621183,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2409,0.8310645818710327,1,0,duplicate,non-duplicate,24.884594657846986,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2412,0.7263780832290649,1,0,duplicate,non-duplicate,15.368622926839224,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2411,0.7348034977912903,1,0,duplicate,non-duplicate,9.132913775974584,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2413,0.7807809710502625,1,0,duplicate,non-duplicate,26.12641034873072,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5813,2404,0.7141364216804504,1,0,duplicate,non-duplicate,55.45009255999509,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
37727,37716,0.732093334197998,1,0,duplicate,non-duplicate,33.225112881602016,"Reem Hotel, 50 51 Princes Square  London, Westminster, W24PX","Pembridge Palace Hotel, 55 PrinceÂs Square  London, Westminster, W24PX"
37602,11298,0.7783380150794983,1,0,duplicate,non-duplicate,26.80147640820245,"Hotel 65, 65 Shepherds Bush Road Hammersmith HammersmithLondon, Hammersmith and Fulham, W67LS","Hotel 65, 65, Shepherds Bush Road, London, GB"
20894,20871,0.7973105311393738,1,0,duplicate,non-duplicate,45.12707058077995,"Breakers Bed & Breakfast, 56 Royal Parade Eastbourne, South East, BN227AQ","The New England, 60 Royal Parade Eastbourne, South East, BN227AQ"
6074,33354,0.8042516708374023,1,0,duplicate,non-duplicate,134.5736351013471,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","La Tour, 92 94 Albert Road Blackpool, North West, FY14PR"
6074,33760,0.8552387952804565,1,0,duplicate,non-duplicate,0.0,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Carlton, 64 Albert Road Blackpool, North West, FY14PR"
6074,34009,0.8439093232154846,1,0,duplicate,non-duplicate,133.41261743288595,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
6074,6263,0.8439093232154846,1,0,duplicate,non-duplicate,133.41261743288595,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
6074,2415,0.861808717250824,1,0,duplicate,non-duplicate,20.470804547521126,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2407,0.7595215439796448,1,0,duplicate,non-duplicate,118.67481082484872,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2414,0.8318241238594055,1,0,duplicate,non-duplicate,36.3862667423722,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2410,0.8159145712852478,1,0,duplicate,non-duplicate,91.34831051487484,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2405,0.8066636919975281,1,0,duplicate,non-duplicate,138.050647745855,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2408,0.7940752506256104,1,0,duplicate,non-duplicate,106.83835258889746,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2403,0.8186590075492859,1,0,duplicate,non-duplicate,165.29765947643975,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2406,0.7762545943260193,1,0,duplicate,non-duplicate,123.90454249022017,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2402,0.8180528879165649,1,0,duplicate,non-duplicate,215.12047605371257,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2409,0.8018343448638916,1,0,duplicate,non-duplicate,100.65013673000864,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2411,0.8017192482948303,1,0,duplicate,non-duplicate,82.10975342183164,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
6074,2404,0.8323440551757812,1,0,duplicate,non-duplicate,131.78399489215442,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
5868,6362,0.7454341053962708,1,0,duplicate,non-duplicate,53.28651141470254,"DJ Suites Blackpool, 40-48 Hornby Road Blackpool, North West, FY14QJ","Rawcliffe Holiday Lets, 69 Hornby Road, Blackpool, North West, FY14QJ"
5868,2483,0.700421929359436,1,0,duplicate,non-duplicate,166.6091204742412,"DJ Suites Blackpool, 40-48 Hornby Road Blackpool, North West, FY14QJ","Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ"
33354,33760,0.8225991129875183,1,0,duplicate,non-duplicate,134.5736351013471,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Carlton, 64 Albert Road Blackpool, North West, FY14PR"
33354,34009,0.8056111931800842,1,0,duplicate,non-duplicate,3.0778323872806013,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
33354,6263,0.8056111931800842,1,0,duplicate,non-duplicate,3.0778323872806013,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
33354,2415,0.7879718542098999,1,0,duplicate,non-duplicate,114.7772171953803,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2407,0.7184045314788818,1,0,duplicate,non-duplicate,16.3667969135329,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2414,0.7571083903312683,1,0,duplicate,non-duplicate,98.48047454719888,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2410,0.7292872667312622,1,0,duplicate,non-duplicate,43.28159212111701,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2405,0.7544301748275757,1,0,duplicate,non-duplicate,7.163844393376976,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2408,0.8581250309944153,1,0,duplicate,non-duplicate,28.002555031353378,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2403,0.7629172801971436,1,0,duplicate,non-duplicate,30.968856005575017,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2406,0.7727289795875549,1,0,duplicate,non-duplicate,11.097326363501464,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2402,0.7948285937309265,1,0,duplicate,non-duplicate,80.58564471494535,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2409,0.7460586428642273,1,0,duplicate,non-duplicate,34.08491426760996,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2412,0.7537547945976257,1,0,duplicate,non-duplicate,70.52109232350665,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33354,2404,0.7546488046646118,1,0,duplicate,non-duplicate,4.879437504308712,"La Tour, 92 94 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
10728,2176,0.8323017358779907,1,0,duplicate,non-duplicate,0.0,"The Pilgrims Hotel, 18 The Friars Canterbury, South East, CT12AS","The Pilgrims Hotel, 18 The Friars Canterbury, South East, CT12AS"
37319,9156,0.8232531547546387,1,0,duplicate,non-duplicate,0.0,"Travelodge London Bromley, 37 LONDON ROAD BROMLEY, BR11DG","Travelodge London Bromley, 37 LONDON ROAD BROMLEY, BR11DG"
33760,34009,0.8439093232154846,1,0,duplicate,non-duplicate,133.41261743288595,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
33760,6263,0.8439093232154846,1,0,duplicate,non-duplicate,133.41261743288595,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108 Albert Road Blackpool, North West, FY14PR"
33760,2415,0.861808717250824,1,0,duplicate,non-duplicate,20.470804547521126,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2407,0.7595215439796448,1,0,duplicate,non-duplicate,118.67481082484872,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2414,0.8318241238594055,1,0,duplicate,non-duplicate,36.3862667423722,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2410,0.8159145712852478,1,0,duplicate,non-duplicate,91.34831051487484,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2405,0.8066636919975281,1,0,duplicate,non-duplicate,138.050647745855,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2408,0.7940752506256104,1,0,duplicate,non-duplicate,106.83835258889746,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2403,0.8186590075492859,1,0,duplicate,non-duplicate,165.29765947643975,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2406,0.7762545943260193,1,0,duplicate,non-duplicate,123.90454249022017,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2402,0.8180528879165649,1,0,duplicate,non-duplicate,215.12047605371257,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Trafalgar, 106, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2409,0.8018343448638916,1,0,duplicate,non-duplicate,100.65013673000864,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Hollies, 88-90, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2412,0.819009006023407,1,0,duplicate,non-duplicate,64.22251108236433,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2411,0.8017192482948303,1,0,duplicate,non-duplicate,82.10975342183164,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2413,0.7997415065765381,1,0,duplicate,non-duplicate,53.84837449382347,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Sutcliffe Hotel, 70-72, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33760,2404,0.8323440551757812,1,0,duplicate,non-duplicate,131.78399489215442,"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","The Allendale, 104, Albert Road, Blackpool, , United Kingdom, North West, FY14PR"
33860,5964,0.790049135684967,1,0,duplicate,non-duplicate,32.45830973867024,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF"
33860,6207,0.827954888343811,1,0,duplicate,non-duplicate,29.2739105179315,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44 Charnley Rd Blackpool, North West, FY14PF"
33860,33891,0.8262115120887756,1,0,duplicate,non-duplicate,18.41512694480881,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Charnleygold Hotel, 38 Charnley Road Blackpool, North West, FY14PF"
33860,33398,0.8156832456588745,1,0,duplicate,non-duplicate,29.597243296482176,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF"
33860,5529,0.7846915125846863,1,0,duplicate,non-duplicate,121.75540472953044,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Jesmond International Hotel, 8 Charnley Rd Blackpool, North West, FY14PF"
33860,6253,0.8053505420684814,1,0,duplicate,non-duplicate,27.62337960904763,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Victoria Hotel Blackpool, 30 Charnley Road Blackpool, North West, FY14PF"
33860,33995,0.8053505420684814,1,0,duplicate,non-duplicate,27.62337960904763,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Victoria Hotel Blackpool, 30 Charnley Road Blackpool, North West, FY14PF"
33860,33756,0.8531122207641602,1,0,duplicate,non-duplicate,65.12720125767011,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Florida Hotel, 32 Charnley Road Blackpool, North West, FY14PF"
33860,33626,0.790049135684967,1,0,duplicate,non-duplicate,32.45830973867024,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF"
33860,2443,0.8161168694496155,1,0,duplicate,non-duplicate,4.574216521926619,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2434,0.8240202069282532,1,0,duplicate,non-duplicate,63.17256853269867,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2428,0.7947646975517273,1,0,duplicate,non-duplicate,140.88600429502256,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2444,0.8208005428314209,1,0,duplicate,non-duplicate,6.544357704998379,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2441,0.8625587224960327,1,0,duplicate,non-duplicate,12.496402114664948,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2435,0.7985594272613525,1,0,duplicate,non-duplicate,57.75486230974699,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2438,0.7956359386444092,1,0,duplicate,non-duplicate,39.90818290365602,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2436,0.7975123524665833,1,0,duplicate,non-duplicate,51.96492985510968,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2437,0.8341085314750671,1,0,duplicate,non-duplicate,45.794717825644405,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2431,0.8171188235282898,1,0,duplicate,non-duplicate,107.1016062458195,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2430,0.8202465176582336,1,0,duplicate,non-duplicate,119.110214036833,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2440,0.8308895230293274,1,0,duplicate,non-duplicate,21.591231241860807,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2432,0.8176339864730835,1,0,duplicate,non-duplicate,76.77935339156554,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2433,0.8358721137046814,1,0,duplicate,non-duplicate,69.45547328674951,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
33860,2442,0.8247178792953491,1,0,duplicate,non-duplicate,7.568171570225751,"The Darfield Hotel, 54 Charnley Road Blackpool, North West, FY14PF","Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF"
6092,6048,0.8158395886421204,1,0,duplicate,non-duplicate,22.111327318550384,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Montclair, 95 Albert Road Blackpool, North West, FY14PW"
6092,2455,0.8157311677932739,1,0,duplicate,non-duplicate,41.15172117163626,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2453,0.7883714437484741,1,0,duplicate,non-duplicate,12.993411196434046,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2445,0.8122756481170654,1,0,duplicate,non-duplicate,73.91150848848355,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2446,0.8239022493362427,1,0,duplicate,non-duplicate,84.42360719147216,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2454,0.7833649516105652,1,0,duplicate,non-duplicate,7.960207601405197,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2452,0.8714538812637329,1,0,duplicate,non-duplicate,25.850533171702622,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2451,0.828688383102417,1,0,duplicate,non-duplicate,44.12595054276285,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6092,2447,0.7931004166603088,1,0,duplicate,non-duplicate,109.6711846704664,"The Belvedere, 91-93 Albert Road  Blackpool, North West, FY14PW","Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW"
6219,33266,0.8006449937820435,1,0,duplicate,non-duplicate,12.510167874648712,"Four Rooms Blackpool B&B, 60 Reads Avenue Blackpool, North West, FY14DE","Sherwood Hotel, 64 Reads Avenue Blackpool, North West, FY14DE"
6219,2480,0.7412641644477844,1,0,duplicate,non-duplicate,140.0266589831135,"Four Rooms Blackpool B&B, 60 Reads Avenue Blackpool, North West, FY14DE","AA Central Hotel, 66, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE"
6196,33731,0.8116065859794617,1,0,duplicate,non-duplicate,35.17587291549563,"Sorrento House, 83 Coronation Street Blackpool, North West, FY14PD","The Cleveland Hotel, 79 Coronation Street Blackpool Lancashire, North West, FY14PD"
30663,16379,0.8428933024406433,1,0,duplicate,non-duplicate,0.0,"The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA","The Anchor Inn, 1 3 High Street, Isle of Wight, South East, PO317SA"
6335,2331,0.7298732399940491,1,0,duplicate,non-duplicate,24.69916404957072,"The Woodleigh Over 50's B & B, 32 King Edward Ave, Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA"
6335,2330,0.7434684634208679,1,0,duplicate,non-duplicate,30.68909359538831,"The Woodleigh Over 50's B & B, 32 King Edward Ave, Blackpool, North West, FY29TA","Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA"
5537,34156,0.738174557685852,1,0,duplicate,non-duplicate,70.0604066674044,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG","Norwyn Court, 85 87 Reads Ave, Blackpool, North West, FY14DG"
5537,2482,0.7104848623275757,1,0,duplicate,non-duplicate,74.78015941930597,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG","The Lanayr Hotel, 73-75, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG"
5537,2481,0.8541364073753357,1,0,duplicate,non-duplicate,31.29688546086559,"The New Sandringham Court Hotel, 65 69 Reads Avenue Blackpool, North West, FY14DG","The New Sandringham Court Hotel, 65-69, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DG"
