orig_indexA,orig_indexB,text_a,text_b,lat_a,long_a,lat_b,long_b,prediction,true_label,generated_text,correct
9789,3931,"Dragonfly Hotel Bury St Edmunds, Symonds Road Bury St Edmunds Suffolk, West Suffolk, East of England, IP327DZ","Dragonfly Hotel, Symonds Road, Bury St Edmunds, West Suffolk, East of England, IP327DZ",52.24081,0.73348,51.491514,-0.2003395,1,1,MATCH,True
30499,2783,"Chad Hill Hotel, 7 Hill Street SandownEngland, Isle of Wight, South East, PO369DD","Chad Hill Hotel, 7, Hill Street, Sandown, , United Kingdom, Isle of Wight, South East, PO369DD",50.654845,-1.161092,53.1139821,-3.3092263,1,1,MATCH,True
12937,9975,"New Inn Hotel, High Street BIDEFORD, Torridge, South West, EX395TQ","New Inn Hotel, High Street, Bideford, Torridge, South West, EX395TQ",50.9979,-4.399573,51.5141045,0.03192225,1,1,MATCH,True
19480,1511,"East Close Hotel, Lyndhurst Road HintonChristchurchDorset, New Forest, South East, BH237EF","East Close Country House Hotel, Lyndhurst Road, New Forest, , United Kingdom, South East, BH237EF",50.771459,-1.696519,55.9480061,-3.1947461,1,1,MATCH,True
33506,6490,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL","Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",53.808175,-3.05518,53.80849025,-3.05511075,1,1,MATCH,True
9747,165,"The Bull Inn, The Street Barton Mills Barton MillsMildenhall Bury St Edmunds, West Suffolk, East of England, IP286AA","The Bull Inn, The Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP286AA",52.33519,0.5307,52.8043555,-1.6339509,1,1,MATCH,True
46052,10179,"The Crown Hotel, 10 King Street Inverbervie Inverbervie, Aberdeenshire, DD100RG","The Crown Hotel, 10, King Street, Montrose, Aberdeenshire, DD100RG",56.845243,-2.278655,56.84524225,-2.27862966,1,1,MATCH,True
13048,21641,"Globe Hotel, 71 North Station Road ColchesterEssex, East of England, CO11RQ","Globe Hotel, 71 North Station Road ColchesterEssex, East of England, CO11RQ",51.8959,0.8959,51.8959,0.8959,1,1,MATCH,True
47224,60237,"Clayhanger Guest House 40 42 King Street Newcastle Under LymeStaffordshire, Newcastle-under-Lyme, West Midlands, ST51HX","Clayhanger Guest House 40 42 King Street Newcastle Under LymeStaffordshire, Newcastle-under-Lyme, West Midlands, ST51HX",53.014,-2.21932,53.014,-2.21932,1,1,MATCH,True
37755,5465,"Hotel Indigo London Tower Hill, 142 Minories Matheson House London, City of London, EC3N1LS","Hotel Indigo London - Tower Hill, an IHG Hotel, 142, Minories, London, City of London, EC3N1LS",51.512737,-0.075657,51.7984558,1.18435125,1,1,MATCH,True
24944,8426,"Anvil View Guest House, Gretna Green, Dumfries and Galloway, DG165EA","Anvil View Guest House, Gretna Green, Dumfries and Galloway, DG165EA",55.004773,-3.061953,55.0046856,-3.061694556,1,1,MATCH,True
3616,4008,"Hilton Bath City, Walcot Street Bath, Bath and North East Somerset, South West, BA15BJ","DoubleTree by Hilton Bath, Walcot Street, Bath, Bath and North East Somerset, South West, BA15BJ",51.384186,-2.35951,51.52750375,-0.0959186,1,1,MATCH,True
38098,4445,"Best Western London Peckham Hotel, 110 Peckham Road London, Southwark, SE155EU","Best Western London Peckham Hotel, 110, Peckham Road, London",51.474325,-0.075869,51.4739015,-0.075552541,1,1,MATCH,True
10632,9080,"Culloden Farmhouse, 16 Victoria Road Camelford, Cornwall, South West, PL329XA","Countryman Hotel, 7, Victoria Road, Camelford, Cornwall, South West, PL329XA",50.623699,-4.675718,52.0504792,-1.78210625,1,1,MATCH,True
12220,3213,"Hamilton Court Guest House, Hamilton St Chester, Cheshire West and Chester, North West, CH23JG","Hamilton Court Hotel, 5-7, Hamilton Street, Chester, , United Kingdom, Cheshire West and Chester, North West, CH23JG",53.20049,-2.87432,52.006524,-3.2483534,1,1,MATCH,True
27182,9432,"The Druidstone Hotel, Druidstone Haven Welsh Road DruidstoneBroad HavenHaverfordwest, Pembrokeshire, SA623NE","Druidstone Hotel, Welsh Road, HAVERFORDWEST, Pembrokeshire, SA623NE",51.8097,-5.10198,51.81028276,-5.101586038,1,1,MATCH,True
39039,8713,"Moxy London Stratford, 86 Great Eastern Road London, Newham, E151GR","Moxy London Stratford, 86, Great Eastern Road, London, Newham, E151GR",51.542934,-0.0011,51.5430463,-0.000888055,1,1,MATCH,True
5986,2359,"The Bramleigh Hotel, 13/15 Gynn Avenue Blackpool, North West, FY12LD","Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",53.83163,-3.05445,53.8308641,-3.0548355,1,1,MATCH,True
17648,1919,"Goodwin House, 29 Southey Street Keswick, Cumberland, North West, CA124EE","Goodwin House, 29, Southey Street, Keswick, , United Kingdom, Cumberland, North West, CA124EE",54.59918,-3.13331,51.0855136,-0.9943336,1,1,MATCH,True
10332,4033,"Hilton Cambridge City Centre, Downing Street  Cambridge, East of England, CB23DT","Hilton Cambridge City Centre, 20, Downing Street, Cambridge, , GB, East of England, CB23DT",52.203186,0.12214,53.417234,-2.74452365,1,1,MATCH,True
46812,7156,"Grand Hotel Gosforth Park, High Gosforth Park Newcastle upon Tyne, North East, NE35HN","Grand Hotel Gosforth Park Newcastle, Newcastle upon Tyne, , GB, North East, NE35HN",55.035202,-1.621953,55.029602,-1.641332,1,1,MATCH,True
60556,10129,"Novotel Stevenage, Knebworth Park Stevenage, East of England, SG12AX","Novotel, Stevenage, East of England, SG12AX",51.88718,-0.20879,52.27473455,-3.00859865,1,1,MATCH,True
8938,1302,"Quayside Hotel, King Street BrixhamDevon, Torbay, South West, TQ59TJ","Quayside Hotel, King Street, Brixham, , United Kingdom, Torbay, South West, TQ59TJ",50.3961,-3.51114,50.6841602,-2.1080592,1,1,MATCH,True
64960,6156,"Bella Vista Hotel, 19 Upper Church Rd Weston-super-MareSomerset, North Somerset, South West, BS232DX","Bella Vista, 19, Upper Church Road, Weston-Super-Mare, North Somerset, South West, BS232DX",51.353348,-2.986543,51.35043325,-2.98174135,1,1,MATCH,True
5308,5309,"Edgbaston Palace Hotel, 196, Hagley Road, Birmingham, West Midlands, B169PQ","Edgbaston Palace Hotel, 198-200, Hagley Road, Birmingham, , GB, West Midlands, B169PQ",52.4712441,-1.944480507,52.47123835,-1.944923472,1,1,MATCH,True
5875,33532,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT","Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT",53.7854,-3.05583,53.7854,-3.05583,1,1,MATCH,True
49160,12,"Holiday Inn Express Oxford Kassam Stadium, Grenoble Road Oxford, South East, OX44XP","Holiday Inn Express: Kassam Stadium, Grenoble Road, Oxford, , United Kingdom, South East, OX44XP",51.715073,-1.206876,53.2847402,-2.9639051,1,1,MATCH,True
17173,7269,"Dene House, Kendal Road Bowness-on-Windermere, Westmorland and Furness, North West, LA233EW","Dene House, Kendal Road Bowness-on-Windermere, Westmorland and Furness, North West, LA233EW",54.36117,-2.91942,54.36117,-2.91942,1,1,MATCH,True
18319,4523,"Derby Mickleover Hotel, BW Signature Collection, Etwall Road Mickleover MickleoverDerby, South Derbyshire, East Midlands, DE30XX","Derby Mickleover Hotel, Etwall Road, Derby, South Derbyshire, East Midlands, DE30XX",52.901768,-1.550822,51.50693465,-0.09312645,1,1,MATCH,True
37887,4065,"Admiral Hotel at Park Avenue, 143 Sussex Gardens Hyde Park Hyde ParkLondon, Westminster, W22RY","Admiral Hotel at Park Avenue, 143, Sussex Gardens, London, Westminster, W22RY",51.515196,-0.172652,51.51484055,-0.1725372,1,1,MATCH,True
13699,1801,"The Old Quay House Hotel, 28 Fore Street Fowey Cornwall, South West, PL231AQ","The Old Quay House Hotel, 28, Fore Street, Fowey, , GB, Cornwall, South West, PL231AQ",50.336067,-4.63423,51.5095129,-0.0836298,1,1,MATCH,True
24781,10323,"The Sea Princess, 6-7 North Drive  Great YarmouthNorfolk, East of England, NR301ED","The Majestic, 6-7, North Drive, Great Yarmouth, East of England, NR301ED",52.611809,1.737687,53.79813295,-1.5431297,1,1,MATCH,True
5199,5478,"Travelodge Birmingham Central Moor Street, Carrs Lane Birmingham, West Midlands, B47SS","Travelodge Birmingham Central Moor Street, Carrs Lane, Birmingham, West Midlands, B47SS",52.47961759,-1.893802543,52.47961759,-1.893802543,1,1,MATCH,True
11041,5651,"Milton Hilltop, London Road Hilltop Heights London RoadCarlisleCumbria, Cumberland, North West, CA12NS","Milton Hilltop Hotel, London Road, Carlisle, Cumberland, North West, CA12NS",54.8832,-2.91922,50.9164119,-3.35535655,1,1,MATCH,True
60486,8893,"Crown Hotel Stamford, All Saints Place StamfordLincolnshire, South Kesteven, East Midlands, PE92AG","Crown Hotel, 6, All Saints Place, Stamford, , GB, South Kesteven, East Midlands, PE92AG",52.65239,-0.48059,51.3912581,1.4042449,1,1,MATCH,True
24657,8817,"Travelodge Stansted Great Dunmow, Chelmsford Road Great Dunmow, Uttlesford, East of England, CM61LW","Travelodge, Chelmsford Road, Dunmow, Uttlesford, East of England, CM61LW",51.86029434,0.375645012,53.1543109,-0.2107129,1,1,MATCH,True
37166,4086,"Beverley City, 142 Sussex Gardens London, Westminster, W21UB","The Beverley House Hotel, 142, Sussex Gardens, London, Westminster, W21UB",51.51546,-0.17288,51.5153154,-0.1731155,1,1,MATCH,True
53132,5684,"Miller of Mansfield, High Street Goring GoringReading, South Oxfordshire, South East, RG89AW","The Miller of Mansfield, High Street, Goring, South Oxfordshire, South East, RG89AW",51.52264,-1.13732,54.6381788,-1.68724835,1,1,MATCH,True
21023,555,"Holiday Inn Express Edinburgh Waterfront, Britannia Way/Ocean Drive Leith Edinburgh, City of Edinburgh, EH66JJ","Holiday Inn Express Edinburgh-Waterfront, 101, Ocean Drive, Edinburgh, , United Kingdom, City of Edinburgh, EH66JJ",55.979115,-3.179226,51.1919904,-0.447165,1,1,MATCH,True
33755,7806,"Lyndene Hotel, 303-315 Promenade BlackpoolLancashire, North West, FY16AN","Lyndene Hotel, 303-315, Promenade, Blackpool, North West, FY16AN",53.80377,-3.05486,50.5554959,-2.4412572,1,1,MATCH,True
17131,7466,"Dalston Hall Hotel, Dalston CarlisleCumbria, Cumberland, North West, CA57JX","Dalston Hall, Dalston, Cumberland, North West, CA57JX",54.85526,-2.9761,56.12601295,-3.8170487,1,1,MATCH,True
2640,7788,"The Berkeley, 1a Barns Street AyrSouth Ayrshire, KA71XB","The Berkeley, 1, Barns Street, Ayr, South Ayrshire, KA71XB",55.46081,-4.6348,55.4605586,-4.634693011,1,1,MATCH,True
12101,9670,"Warrington Fir Grove Hotel, Sure Hotel Collection by BW, Knutsford Old Road Grappenhall Warrington, North West, WA42LD","Fir Grove Hotel, Knutsford Old Road, Warrington, North West, WA42LD",53.377956,-2.555762,50.67659855,-3.8736767,1,1,MATCH,True
37660,4093,"The Gresham Hotel, 116 Sussex Gardens Paddington Hyde ParkLondon, Westminster, W21UA","The Gresham Hotel, 116, Sussex Gardens, London, Westminster, W21UA",51.515957,-0.171899,51.51584385,-0.17222665,1,1,MATCH,True
3065,6765,"Banbury M40, J11 hotel, Stroud Park Ermont Way  Banbury, Cherwell, South East, OX164AE","Premier Inn, Ermont Way, Banbury, Cherwell, South East, OX164AE",52.07147,-1.317,51.9501441,-1.2002309,1,1,MATCH,True
31373,7639,"The Malvern Guesthouse & Blues Grill, 29 Eastern Esplanade Cliftonville Margate, Thanet, South East, CT92HL","Selina Margate & Cowork, 21-27, Eastern Esplanade, Margate, Kent, , GB, Thanet, South East, CT92HL",51.390804,1.398042,51.78694585,1.1526479,1,1,MATCH,True
46809,9512,"Otterburn Castle, Otterburn Northumberland, North East, NE191NS","Otterburn Castle Country House Hotel, Otterburn, Northumberland, North East, NE191NS",55.23231,-2.17788,55.2322167,-2.177925874,1,1,MATCH,True
46867,7613,"Osborne Hotel, 13 15 Osborne Road Jesmond JesmondNewcastle Upon Tyne, North East, NE22AE","Osborne Hotel, 13-15, Osborne Road, Newcastle upon Tyne, North East, NE22AE",54.988335,-1.605759,54.98838395,-1.605779437,1,1,MATCH,True
37357,4049,"Gower House Hotel, 57 Gower Street Camden London, WC1E6HJ","Gower House Hotel, 57, Gower Street, London, Camden, WC1E6HJ",51.521579,-0.131907,51.5215758,-0.131916301,1,1,MATCH,True
5990,2488,"Allandale Hotel, 387 389 South Promenade, Blackpool, North West, FY16BH","Allandale Hotel, Promenade, Blackpool, , United Kingdom, North West, FY16BH",53.80038,-3.05504,53.7993788,-3.0552104,1,1,MATCH,True
29545,3985,"Norton House Hotel & Spa, Ingliston Edinburgh, City of Edinburgh, EH288LX","Norton House Hotel, Newbridge, City of Edinburgh, EH288LX",55.932358,-3.384151,55.93273235,-3.384097617,1,1,MATCH,True
67668,2261,"Heworth Court Hotel, 76-78 Heworth Green York, Yorkshire and The Humber, YO317TQ","Heworth Court Hotel, 76-78, Heworth Green, York, , United Kingdom, Yorkshire and The Humber, YO317TQ",53.96715,-1.0656,53.8380159,-3.0540796,1,1,MATCH,True
98,10771,"Malmaison Aberdeen, 49-53 Queens Road Aberdeen, Aberdeen City, AB154YP","Malmaison Aberdeen, 49-53, Queens Road, Aberdeen, Aberdeen City, AB154YP",57.14122,-2.13587,51.67915685,-3.99458785,1,1,MATCH,True
34190,6337,"Twelve Apartments, 12 King Edward Avenue, Blackpool, North West, FY29TD","Twelve Apartments, 12 King Edward Avenue, Blackpool, North West, FY29TD",53.835478,-3.053774,53.835478,-3.053774,1,1,MATCH,True
66042,6707,"Stanneylands Hotel, Stanneylands Rd WilmslowCheshire, Cheshire East, North West, SK94EY","Stanneylands Hotel, Stanneylands Road, Wilmslow, Cheshire East, North West, SK94EY",53.342161,-2.227238,50.3259871,-3.5996741,1,1,MATCH,True
53094,7686,"Albion House At Ramsgate, Albion House Albion Place  Ramsgate, Thanet, South East, CT118HQ","Albion House, 27, Albion Place, Ramsgate, Thanet, South East, CT118HQ",51.33277,1.42324,52.9767036,-0.68102545,1,1,MATCH,True
5764,33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN","Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",53.786831,-3.056242,53.786831,-3.056242,1,1,MATCH,True
169,1787,"The Royal Hotel, 53-57 Victoria Street Stromness Orkney Islands, KW163BS","Royal Hotel, Victoria Street, Stromness, , United Kingdom, Orkney Islands, KW163BS",58.96271,-3.29914,55.9541797,-3.1861379,1,1,MATCH,True
18324,18353,"Derby Station Hotel - Sure Hotel Collection by Best Western, Midland Road DerbyDerbyshire, East Midlands, DE12SL","Derby Midland Hotel, BW Signature Collection, Midland Road Derby, East Midlands, DE12SQ",52.915573,-1.465151,52.915405,-1.46377,1,1,MATCH,True
57218,11266,"Slaley Hall SlaleyHexhamNorthumberland, North East, NE470BX","Slaley Hall, Slaley, Northumberland, North East, NE470BX",54.89632,-2.01687,54.89598305,-2.016670716,1,1,MATCH,True
12350,2921,"East Walls Hotel, 3 East Row ChichesterWest Sussex, South East, PO191PD","East Walls Hotel, 3, East Row, Chichester, , United Kingdom, South East, PO191PD",50.837569,-0.775465,51.408213,-0.289757,1,1,MATCH,True
45079,1904,"The Waverley Hotel Maryport, 57 Curzon Street Maryport, Cumberland, North West, CA156LW","Waverley Hotel, 57, Curzon Street, Maryport, , United Kingdom, Cumberland, North West, CA156LW",54.71282,-3.49611,52.2102802,0.1180709,1,1,MATCH,True
21639,4504,"Esplanade Hotel, 27-29 Marine Parade East Clacton on Sea, Tendring, East of England, CO151UU","Esplanade Hotel, 27-29, Marine Parade East, Clacton-on-Sea, Tendring, East of England, CO151UU",51.78851,1.157472,53.44956885,-1.48187365,1,1,MATCH,True
67328,1927,"Townhouse Hotel, 28 Market Street Wymondham, South Norfolk, East of England, NR180BB","Star Inn Rooms, 66 High Street Ardersier ArdersierInverness, Highland, IV27QB",52.570335,1.111906,57.57071,-4.03852,0,1,NO_MATCH,False
6067,2455,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.816073,-3.048376,53.8159742,-3.0485585,1,1,MATCH,True
32697,11238,"The Green Hotel Golf & Leisure Resort, 2 The Muirs KinrossPerthshire, Perth and Kinross, KY138AS","The Green Hotel, 2, The Muirs, Kinross, Perth and Kinross, KY138AS",56.20877,-3.42375,56.01313685,-3.40493405,1,1,MATCH,True
64369,139,"Waltham Abbey Marriott Hotel, Old Shire Lane Waltham AbbeyEpping ForestEssex, East of England, EN93LX","Marriot Waltham Abbey, Old Shire Lane, Epping Forest, , United Kingdom, East of England, EN93LX",51.681602,0.029169,51.2765014,-2.4719024,1,1,MATCH,True
33750,2455,"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.816073,-3.048376,53.8159742,-3.0485585,1,1,MATCH,True
24460,10528,"Leapark Hotel, 130 Bo'ness Road Grangemouth Grangemouth, Falkirk, FK39BX","Leapark Hotel, 130, Bo'ness Road, Grangemouth, Falkirk, FK39BX",56.01753,-3.71186,56.01717015,-3.712215019,1,1,MATCH,True
9742,175,"Worlington Hall Hotel, Mildenhall Rd WorlingtonForest HeathBury St Edmunds, West Suffolk, East of England, IP288RX","Worlington Hall, Mildenhall Road, West Suffolk, , United Kingdom, East of England, IP288RX",52.335921,0.490385,51.486375,-0.0843308,1,1,MATCH,True
24930,5778,"Gretna Hall Hotel, Gretna Green GretnaDumfriesshire, Dumfries and Galloway, DG165DY","Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",55.00329,-3.06477,55.0036729,-3.065489489,1,1,MATCH,True
29598,7897,"Tuckers Inn, 11 Saltburn Road InvergordonRoss-Shire, Highland, IV180HH","Tuckers Inn, 11, Saltburn Road, Invergordon, Highland, IV180HH",57.689789,-4.15853,57.6898886,-4.158453718,1,1,MATCH,True
23563,8336,"Hotel Express, Cuthbert Street Newcastle Upon TyneTyne And Wear, Gateshead, North East, NE81AF","Hotel Express, Cuthbert Street, Gateshead, North East, NE81AF",54.956053,-1.614364,54.95603785,-1.614390619,1,1,MATCH,True
16512,3869,"Crowne Plaza London Gatwick Airport, Langley Drive Langley Drive Crawley, South East, RH117SX","Crowne Plaza London - Gatwick Airport, Langley Drive, Crawley, South East, RH117SX",51.125748,-0.189187,55.9385878,-3.1716197,1,1,MATCH,True
46652,10566,"The Ship Hotel, 83 High Street  New RomneyKent, Folkestone and Hythe, South East, TN288AZ","The Ship Hotel, 83, High Street, New Romney, Kent, Folkestone and Hythe, South East, TN288AZ",50.987046,0.94339,53.0561033,-0.77890935,1,1,MATCH,True
30433,8142,"Eastmount Hall Hotel, 10 Eastmount Road Shanklin, Isle of Wight, South East, PO376DN","Eastmount Hall Hotel, 10, East Mount Road, Shanklin, , GB, Isle of Wight, South East, PO376DN",50.63169,-1.17434,50.6277283,-1.1755063,1,1,MATCH,True
45371,5818,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel & Restaurant, Main Road, Meriden, Solihull, West Midlands, CV77NF",52.43612,-1.64654,52.43692713,-1.647464772,1,1,MATCH,True
31771,1919,"Goodwin House, 29 Southey Street Keswick, Cumberland, North West, CA124EE","Goodwin House, 29, Southey Street, Keswick, , United Kingdom, Cumberland, North West, CA124EE",54.59918,-3.13331,51.0855136,-0.9943336,1,1,MATCH,True
29666,4990,"The Waterside Hotel, 19 Ness Bank Inverness, Highland, IV24SF","The Waterside, 19, Ness Bank, Inverness, Highland, IV24SF",57.47297,-4.22722,57.4730537,-4.227087864,1,1,MATCH,True
8232,5393,"Granville Hotel, 124 Kings Road Brighton, BN12FY","Granville, 123-125, Kings Road, Brighton, BN12FY",50.821536,-0.149732,53.4741092,-2.23672205,1,1,MATCH,True
18556,6919,"Langstone Cliff Hotel, Mount Pleasant Road Dawlish Warren Dawlish WarrenDawlishDevon, Teignbridge, South West, EX70NA","Langstone Cliff Hotel, Mount Pleasant Road, Dawlish, Teignbridge, South West, EX70NA",50.59553,-3.44745,51.49162885,-0.10059645,1,1,MATCH,True
37319,10590,"Travelodge London Bromley, 37 LONDON ROAD BROMLEY, BR11DG","Travelodge London Bromley, 37, London Road, Bromley, BR11DG",51.4103305,0.0099824,51.4103818,0.009896346,1,1,MATCH,True
62179,541,"Premier Inn Telford Central, Euston Way TelfordShropshire, Telford and Wrekin, West Midlands, TF34LY","Premier Inn (Telford Central), Euston Way, Telford, , United Kingdom, Telford and Wrekin, West Midlands, TF34LY",52.680802,-2.43792,56.0042144,-4.9625128,1,1,MATCH,True
16598,5531,"ibis Styles Crewe, Emperor Way Off Electra Way Crew Business Park Crewe Business ParkCrewe, Cheshire East, North West, CW16BD","Ibis Styles, Emperor Way, Cheshire East, North West, CW16BD",53.091255,-2.418924,53.9565814,-1.0738159,1,1,MATCH,True
58162,5144,"Days Inn Taunton, Roadchef Motorway Svc Area M5 Southbound Trullm M5 Southbound TrullmTaunton, Somerset, South West, TA37PF","Premier Inn Solihull Town Centre, Station Road SolihullWest Midlands, B913RX",50.97539,-3.146722,52.41486394,-1.7821455,0,1,NO_MATCH,False
55389,1459,"The Kveldsro House Hotel, Greenfield Place LerwickShetland, Shetland Islands, ZE10AQ","Kveldsro House Hotel, 20, Greenfield Place, Shetland, , United Kingdom, Shetland Islands, ZE10AQ",60.15202,-1.13982,55.8572553,-4.2451302,1,1,MATCH,True
12206,436,"Belgrave, City Road Chester, Cheshire West and Chester, North West, CH13AE","Belgrave Hotel, 61, City Road, Chester, , United Kingdom, Cheshire West and Chester, North West, CH13AE",53.19541,-2.88112,53.7752384,-2.7083483,1,1,MATCH,True
56837,883,"Hempstead House Hotel & Restaurant, London Rd Bapchild BapchildSittingbourne Kent, Swale, South East, ME99PP","Hempstead House Hotel, London Road, Swale, , United Kingdom, South East, ME99PP",51.333334,0.7723,51.7363222,-1.5857377,1,1,MATCH,True
34026,2329,"Fairmont Hotel, 40 King Edward Avenue Blackpool, North West, FY29TA","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.83538,-3.05143,53.835394,-3.0513122,1,1,MATCH,True
27980,26,"Baker Arms, 9 Ashendene Road BayfordHertford, East Hertfordshire, East of England, SG138PX","Baker Arms, Ashendene Road, East Hertfordshire, , United Kingdom, East of England, SG138PX",51.75924,-0.10253,53.9563897,-1.0805899,1,1,MATCH,True
5717,33326,"Best Western Carlton Hotel, 282-286 North Promenade BlackpoolLancashire, North West, FY12EZ","Best Western Carlton Hotel, 282-286 North Promenade BlackpoolLancashire, North West, FY12EZ",53.82542,-3.05484,53.82542,-3.05484,1,1,MATCH,True
5654,2327,"Number 42, King Edward Ave Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.83547,-3.05135,53.8353901,-3.0510399,1,1,MATCH,True
46657,8369,"Grange Hotel, 73 London Road Newark-on-TrentNottinghamshire, Newark and Sherwood, East Midlands, NG241RZ","Grange Hotel, 71-73, London Road, Newark, , GB, Newark and Sherwood, East Midlands, NG241RZ",53.06994,-0.79912,53.06996205,-0.799316697,1,1,MATCH,True
56884,10224,"Serena Court Hotel, 43 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EQ","Sarena Court Hotel, 43, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EQ",53.138995,0.342534,52.2022447,0.12549155,1,1,MATCH,True
36590,2887,"Karden House, 16 Charlton Street Llandudno ConwyNorth Wales, LL302AB","Karden House, 16, Charlton Street, Llandudno, , GB, Conwy, LL302AA",53.321883,-3.826654,53.3217514,-3.8267183,1,1,MATCH,True
10509,10576,"Holiday Inn Express Cambridge West - Cambourne, an IHG Hotel, Back Lane, Cambridge, , United Kingdom CAMBOURNE, South Cambridgeshire, East of England, CB236LJ","Holiday Inn Express, Back Lane, Cambridge, , GB, South Cambridgeshire, East of England, CB236LJ",52.220524,-0.070407,51.3042038,0.8869377,1,1,MATCH,True
1067,3254,"Half Moon Hotel And Restaurant, 25 28 West Street AlfordLincolnshire, East Lindsey, East Midlands, LN139DG","The Half Moon Hotel & Restaurant, 25-28, West Street, Alford, , GB, East Lindsey, East Midlands, LN139DG",53.26112,0.17814,55.8587866,-4.2595607,1,1,MATCH,True
34063,6303,"Vinnie's Family Hotel, 205 Promenade, Blackpool, North West, FY15DL","Vinnie's Family Hotel, 205 Promenade, Blackpool, North West, FY15DL",53.80807877,-3.05490303,53.80807877,-3.05490303,1,1,MATCH,True
37751,4071,"Seymour Hotel, 106 Sussex Gardens Hyde ParkLondon, Westminster, W21UH","Seymour Hotel, 106, Sussex Gardens, London, Westminster, W21UH",51.51632,-0.171096,51.51623515,-0.171494749,1,1,MATCH,True
66498,11288,"Fairmont Windsor Park, Bishopsgate Road, Windsor, , United Kingdom, Runnymede, South East, TW200YL","Fairmont Windsor Park, Bishopsgate Road, Runnymede, South East, TW200YL",51.435238,-0.589997,55.6527599,-3.17714075,1,1,MATCH,True
1166,5407,"Nether Grange, Marine Road Alnmouth Alnmouth Alnwick, Northumberland, North East, NE662RZ","HF Holidays Nether Grange, Pease's Lane, Alnwick, , GB, Northumberland, North East, NE662RZ",55.387561,-1.610993,55.3876699,-1.611513153,1,1,MATCH,True
33094,857,"New Lanark Mill Hotel, New Lanark Mills New Lanark MillsSouth Lanarkshire, ML119DB","New Lanark Mill Hotel, Mill No.1, New Lanark Mills, Lanark, , United Kingdom, South Lanarkshire, ML119DB",55.66365,-3.7808,51.6596512,-0.0878588,1,1,MATCH,True
44530,3002,"La Reserve Aparthotel, 7 Ducie Street  Manchester, North West, M12JB","La Reserve Aparthotel, 7, Ducie Street, Manchester, , GB, North West, M12JB",53.479668,-2.230716,53.4797848,-2.233109,1,1,MATCH,True
22714,6686,"The Sands Burntisland, Lochies Road Burntisland, Fife, KY39JX","Burntisland Sands Hotel, Lochies Road, Burntisland, Fife, KY39JX",56.0634,-3.22085,56.06360871,-3.220991092,1,1,MATCH,True
37135,11303,"Novotel London West, 1 Shortlands Hammersmith Hammersmith International CentreHammersmithLondon, Hammersmith and Fulham, W68DR","Novotel London West, 1, Shortlands, London, Hammersmith and Fulham, W68DR",51.492207,-0.219335,51.49180885,-0.220570226,1,1,MATCH,True
47803,600,"The Globe Inn, 9 High Street ChagfordNewton AbbotDevon, West Devon, South West, TQ138AJ","Globe Inn, 9, High Street, West Devon, , United Kingdom, South West, TQ138AJ",50.67234,-3.83951,51.8620408,-1.2261697,1,1,MATCH,True
33532,2396,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT","The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",53.7854,-3.05583,53.7873074,-3.0559327,1,1,MATCH,True
9797,176,"The Riverside House Hotel, 17 Mill Street Mildenhall MildenhallBury St. EdmundsSuffolk, West Suffolk, East of England, IP287DP","Riverside House Hotel, 17, Mill Street, Bury St Edmunds, , United Kingdom, West Suffolk, East of England, IP287DP",52.341334,0.508337,51.5148444,-3.5238172,1,1,MATCH,True
6207,2437,"The Kings Cross Hotel, 44 Charnley Rd Blackpool, North West, FY14PF","The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.815311,-3.048911,53.815184,-3.0491084,1,1,MATCH,True
10890,7109,"St Pierre Marriott Hotel & Country Club, St Pierre Park Chepstow, Monmouthshire, NP166YA","St Pierre Country Club, Chepstow, Monmouthshire, NP166YA",51.611893,-2.701032,51.61100195,-2.701526865,1,1,MATCH,True
